행정구역,동,인구
행정구역,동,합계
노원구,상계3.4동,"26,952"
노원구,상계6.7동,"33,256"
노원구,중계2.3동,"35,069"
노원구,공릉1동,"37,961"
은평구,소계,"479,607"
은평구,녹번동,"37,556"
은평구,불광1동,"39,439"
은평구,갈현1동,"23,018"
은평구,갈현2동,"28,941"
은평구,구산동,"32,578"
은평구,대조동,"27,534"
은평구,응암1동,"31,072"
은평구,응암2동,"27,774"
은평구,신사1동,"27,534"
은평구,신사2동,"20,719"
은평구,증산동,"15,275"
은평구,수색동,"11,301"
은평구,진관동,"56,701"
은평구,불광2동,"28,442"
은평구,응암3동,"25,223"
은평구,역촌동,"46,500"
서대문구,소계,"318,814"
서대문구,천연동,"17,596"
서대문구,홍제1동,"24,257"
서대문구,홍제3동,"15,725"
서대문구,홍제2동,"14,104"
서대문구,홍은1동,"23,111"
서대문구,홍은2동,"27,523"
서대문구,남가좌1동,"15,861"
서대문구,남가좌2동,"30,658"
서대문구,북가좌1동,"18,455"
서대문구,북가좌2동,"32,647"
서대문구,충현동,"21,002"
서대문구,북아현동,"16,674"
서대문구,신촌동,"22,778"
서대문구,연희동,"38,423"
마포구,소계,"378,216"
마포구,용강동,"22,151"
마포구,대흥동,"15,695"
마포구,염리동,"13,387"
마포구,신수동,"23,221"
마포구,서교동,"26,698"
마포구,합정동,"18,069"
마포구,망원1동,"20,897"
마포구,망원2동,"18,991"
마포구,연남동,"16,455"
마포구,성산1동,"19,454"
마포구,성산2동,"40,285"
마포구,상암동,"31,509"
마포구,도화동,"21,689"
마포구,서강동,"25,508"
마포구,공덕동,"38,200"
마포구,아현동,"26,007"
양천구,소계,"456,019"
양천구,목1동,"31,418"
양천구,목2동,"30,450"
양천구,목3동,"22,412"
양천구,목4동,"25,966"
양천구,신월1동,"20,990"
양천구,신월2동,"21,155"
양천구,신월3동,"15,645"
양천구,신월4동,"18,309"
양천구,신월5동,"15,043"
양천구,신월6동,"13,843"
양천구,신월7동,"20,369"
양천구,신정1동,"20,718"
양천구,신정2동,"19,860"
양천구,신정3동,"49,591"
양천구,신정6동,"24,876"
양천구,신정7동,"29,670"
양천구,목5동,"41,894"
양천구,신정4동,"33,810"
강서구,소계,"582,804"
강서구,염창동,"42,070"
강서구,등촌1동,"24,388"
강서구,등촌2동,"20,780"
강서구,등촌3동,"31,275"
강서구,화곡본동,"34,867"
강서구,화곡2동,"18,469"
강서구,화곡3동,"21,643"
강서구,화곡4동,"21,244"
강서구,화곡6동,"25,029"
강서구,화곡8동,"25,246"
강서구,가양1동,"34,445"
강서구,가양2동,"14,341"
강서구,가양3동,"15,415"
강서구,발산1동,"36,915"
강서구,공항동,"29,402"
강서구,방화1동,"43,896"
강서구,방화2동,"23,519"
강서구,방화3동,"23,282"
강서구,화곡1동,"53,058"
강서구,우장산동,"43,520"
구로구,소계,"426,675"
구로구,신도림동,"36,132"
구로구,구로1동,"21,486"
구로구,구로3동,"25,397"
구로구,구로4동,"24,269"
구로구,구로5동,"32,064"
구로구,고척1동,"23,169"
구로구,고척2동,"27,566"
구로구,개봉2동,"31,823"
구로구,개봉3동,"20,931"
구로구,오류1동,"23,434"
구로구,수궁동,"24,141"
구로구,가리봉동,"13,447"
구로구,구로2동,"31,984"
구로구,개봉1동,"35,169"
구로구,오류2동,"39,209"
구로구,항동,"16,454"
금천구,소계,"244,564"
금천구,가산동,"25,863"
금천구,독산1동,"43,969"
금천구,독산2동,"20,345"
금천구,독산3동,"28,026"
금천구,독산4동,"17,120"
금천구,시흥1동,"35,104"
금천구,시흥2동,"21,672"
금천구,시흥3동,"11,101"
금천구,시흥4동,"21,281"
금천구,시흥5동,"20,083"
영등포구,소계,"403,070"
영등포구,여의동,"33,851"
영등포구,당산1동,"20,995"
영등포구,당산2동,"37,660"
영등포구,양평1동,"17,694"
영등포구,양평2동,"22,466"
영등포구,신길1동,"18,783"
영등포구,신길3동,"17,801"
영등포구,신길4동,"13,047"
영등포구,신길5동,"12,110"
영등포구,신길6동,"20,002"
영등포구,신길7동,"20,198"
영등포구,대림1동,"17,405"
영등포구,대림2동,"18,892"
영등포구,대림3동,"26,459"
영등포구,영등포본동,"23,331"
영등포구,영등포동,"29,091"
영등포구,도림동,"20,197"
영등포구,문래동,"33,088"
동작구,소계,"398,205"
동작구,노량진2동,"13,476"
동작구,상도1동,"46,152"
동작구,상도2동,"28,825"
동작구,상도3동,"25,137"
동작구,상도4동,"29,138"
동작구,사당1동,"23,419"
동작구,사당3동,"25,056"
동작구,사당4동,"14,441"
동작구,사당5동,"14,715"
동작구,대방동,"38,852"
동작구,신대방1동,"25,459"
동작구,신대방2동,"20,142"
동작구,흑석동,"33,747"
동작구,노량진1동,"32,233"
동작구,사당2동,"27,413"
관악구,소계,"504,140"
관악구,보라매동,"24,978"
관악구,청림동,"15,451"
관악구,행운동,"29,546"
관악구,낙성대동,"17,495"
관악구,중앙동,"15,565"
관악구,인헌동,"26,334"
관악구,남현동,"18,358"
관악구,서원동,"23,324"
관악구,신원동,"18,999"
관악구,서림동,"24,019"
관악구,신사동,"25,008"
관악구,신림동,"22,543"
관악구,난향동,"15,664"
관악구,조원동,"18,875"
관악구,대학동,"24,811"
관악구,은천동,"34,197"
관악구,성현동,"30,033"
관악구,청룡동,"36,313"
관악구,난곡동,"27,800"
관악구,삼성동,"23,232"
관악구,미성동,"31,595"
서초구,소계,"425,103"
서초구,서초1동,"20,991"
서초구,서초2동,"22,316"
서초구,서초3동,"32,454"
서초구,서초4동,"31,476"
서초구,잠원동,"27,983"
서초구,반포본동,"11,512"
서초구,반포1동,"32,387"
서초구,반포2동,"16,047"
서초구,반포3동,"22,406"
서초구,반포4동,"19,822"
서초구,방배본동,"21,199"
서초구,방배1동,"17,180"
서초구,방배2동,"20,092"
서초구,방배3동,"20,641"
서초구,방배4동,"23,897"
서초구,양재1동,"44,227"
서초구,양재2동,"22,489"
서초구,내곡동,"17,984"
강남구,소계,"539,538"
강남구,신사동,"16,615"
강남구,논현1동,"23,427"
강남구,논현2동,"21,891"
강남구,삼성1동,"13,389"
강남구,삼성2동,"30,044"
강남구,대치1동,"24,587"
강남구,대치4동,"20,358"
강남구,역삼1동,"36,457"
강남구,역삼2동,"36,715"
강남구,도곡1동,"22,044"
강남구,도곡2동,"33,877"
강남구,개포1동,"6,560"
강남구,개포4동,"23,868"
강남구,일원본동,"23,695"
강남구,일원1동,"15,632"
강남구,일원2동,"17,989"
강남구,수서동,"15,112"
강남구,세곡동,"44,157"
강남구,압구정동,"27,064"
강남구,청담동,"26,985"
강남구,대치2동,"36,906"
강남구,개포2동,"22,166"
송파구,소계,"667,115"
송파구,풍납1동,"14,139"
송파구,풍납2동,"25,533"
송파구,거여1동,"12,855"
송파구,거여2동,"19,128"
송파구,마천1동,"19,515"
송파구,마천2동,"19,362"
송파구,방이1동,"16,107"
송파구,방이2동,"26,619"
송파구,오륜동,"18,350"
송파구,오금동,"39,213"
송파구,송파1동,"24,860"
송파구,송파2동,"19,920"
송파구,석촌동,"32,701"
송파구,삼전동,"31,428"
송파구,가락본동,"27,128"
송파구,가락1동,"27,403"
송파구,가락2동,"32,971"
송파구,문정1동,"20,642"
송파구,문정2동,"29,388"
송파구,잠실본동,"28,780"
송파구,잠실4동,"21,478"
송파구,잠실6동,"17,124"
송파구,잠실7동,"9,762"
송파구,잠실2동,"35,690"
송파구,잠실3동,"34,963"
송파구,장지동,"29,993"
송파구,위례동,"32,063"
강동구,소계,"468,815"
강동구,강일동,"40,855"
강동구,상일동,"37,989"
강동구,명일1동,"26,123"
강동구,명일2동,"17,495"
강동구,고덕1동,"25,500"
강동구,고덕2동,"22,657"
강동구,암사2동,"15,406"
강동구,암사3동,"18,178"
강동구,천호1동,"27,405"
강동구,천호3동,"26,897"
강동구,성내1동,"20,309"
강동구,성내2동,"24,668"
강동구,성내3동,"23,626"
강동구,둔촌1동,146
강동구,둔촌2동,"25,309"
강동구,암사1동,"35,245"
강동구,천호2동,"34,526"
강동구,길동,"46,481"
