시도명,시군구명,읍/면/동,등록인구수,인구밀도,관광지개수
강원도,횡성군,횡성읍,21273.0,0.0136250706937045,
강원도,횡성군,우천면,4703.0,0.0030122083144122,
강원도,횡성군,안흥면,3153.0,0.0020194541389202,
강원도,횡성군,둔내면,5872.0,0.0037609371087027,1.0
강원도,횡성군,갑천면,2362.0,0.0015128292661368,1.0
강원도,횡성군,청일면,2431.0,0.0015570228391104,
강원도,횡성군,공근면,3626.0,0.0023224042840865,
강원도,횡성군,서원면,2165.0,0.0013866534128646,1.0
강원도,횡성군,강림면,1755.0,0.0011240539212829,
