,시도명,시군구명,읍/면/동,등록인구수,인구밀도,어린이보호구역개수
0,전라북도,무주군,무주읍,9551.0,0.0500274991488358,3
1,전라북도,무주군,무풍면,2280.0,0.0119424874944346,1
2,전라북도,무주군,설천면,4085.0,0.0213969567608621,2
3,전라북도,무주군,적상면,2632.0,0.0137862399497158,2
4,전라북도,무주군,안성면,4285.0,0.0224445433831809,1
5,전라북도,무주군,부남면,1419.0,0.0074326270853521,2
