시도명,시군구명,읍/면/동,어린이보호구역총계
서울특별시,동대문구,답십리동,13
서울특별시,동대문구,신설동,1
서울특별시,동대문구,용두동,3
서울특별시,동대문구,이문동,9
서울특별시,동대문구,장안동,19
서울특별시,동대문구,전농동,10
서울특별시,동대문구,제기동,8
서울특별시,동대문구,청량리동,1
서울특별시,동대문구,회기동,3
서울특별시,동대문구,휘경동,7
