시도명,시군구명,읍/면/동,어린이보호구역총계
서울특별시,서초구,내곡동,3
서울특별시,서초구,반포2동,1
서울특별시,서초구,반포동,11
서울특별시,서초구,반포본동,2
서울특별시,서초구,방배동,17
서울특별시,서초구,방배본동,2
서울특별시,서초구,서초동,16
서울특별시,서초구,신원동,1
서울특별시,서초구,양재동,8
서울특별시,서초구,염곡동,1
서울특별시,서초구,우면동,4
서울특별시,서초구,잠원동,7
