시도명,시군구명,읍/면/동,어린이보호구역총계
서울특별시,중구,남산동2가,1
서울특별시,중구,남창동,1
서울특별시,중구,만리동1가,1
서울특별시,중구,만리동2가,1
서울특별시,중구,명동2가,1
서울특별시,중구,서소문동,1
서울특별시,중구,신당동,19
서울특별시,중구,예장동,1
서울특별시,중구,장충동2가,1
서울특별시,중구,정동,1
서울특별시,중구,중림동,1
서울특별시,중구,필동2가,1
서울특별시,중구,황학동,2
서울특별시,중구,회현동1가,1
