시도명,시군구명,읍/면/동,어린이보호구역총계
서울특별시,영등포구,당산동,2
서울특별시,영등포구,당산동3가,3
서울특별시,영등포구,당산동5가,2
서울특별시,영등포구,대림2동,2
서울특별시,영등포구,대림3동,5
서울특별시,영등포구,대림동,6
서울특별시,영등포구,도림동,1
서울특별시,영등포구,문래동1가,2
서울특별시,영등포구,문래동3가,1
서울특별시,영등포구,문래동5가,1
서울특별시,영등포구,문래동6가,1
서울특별시,영등포구,신길1동,1
서울특별시,영등포구,신길4동,1
서울특별시,영등포구,신길5동,1
서울특별시,영등포구,신길6동,1
서울특별시,영등포구,신길7동,2
서울특별시,영등포구,신길동,14
서울특별시,영등포구,양평동1가,2
서울특별시,영등포구,양평동3가,5
서울특별시,영등포구,양평동4가,1
서울특별시,영등포구,양평동5가,1
서울특별시,영등포구,여의도동,6
서울특별시,영등포구,영등포동,1
서울특별시,영등포구,영등포동7가,2
서울특별시,영등포구,영등포동8가,2
