시도명,시군구명,읍/면/동,어린이보호구역총계
서울특별시,강서구,가양동,4
서울특별시,강서구,공항동,3
서울특별시,강서구,내발산동,8
서울특별시,강서구,등촌동,13
서울특별시,강서구,마곡동,9
서울특별시,강서구,방화동,12
서울특별시,강서구,염창동,6
서울특별시,강서구,화곡동,33
