시도명,시군구명,읍/면/동,설치유무,등록인구수
부산광역시,서구,동대신1동,1,4769
부산광역시,서구,동대신2동,1,8225
부산광역시,서구,동대신3동,1,6956
부산광역시,서구,서대신1동,1,12051
부산광역시,서구,서대신3동,1,8991
부산광역시,서구,서대신4동,0,8250
부산광역시,서구,부민동,1,8337
부산광역시,서구,아미동,1,8071
부산광역시,서구,초장동,1,5109
부산광역시,서구,충무동,1,10435
부산광역시,서구,남부민1동,0,5412
부산광역시,서구,남부민2동,0,10544
부산광역시,서구,암남동,1,15471
