시도명,시군구명,읍/면/동,설치유무,등록인구수
충청북도,진천군,진천읍,1,31917
충청북도,진천군,덕산면,0,22439
충청북도,진천군,초평면,1,3508
충청북도,진천군,문백면,1,4147
충청북도,진천군,백곡면,1,2167
충청북도,진천군,이월면,0,8078
충청북도,진천군,광혜원면,1,12009
