시도명,시군구명,읍/면/동,설치유무,등록인구수
서울특별시,성동구,왕십리2동,0,17416
서울특별시,성동구,마장동,0,23459
서울특별시,성동구,사근동,0,13512
서울특별시,성동구,행당동,0,38514
서울특별시,성동구,응봉동,0,15824
서울특별시,성동구,금호동1가,0,15795
서울특별시,성동구,금호동4가,0,14842
서울특별시,성동구,성수동1가,0,30589
서울특별시,성동구,성수동2가,0,28603
서울특별시,성동구,송정동,0,11143
서울특별시,성동구,용답동,0,12724
서울특별시,성동구,왕십리도선동,0,27588
서울특별시,성동구,금호동2가,0,11792
서울특별시,성동구,금호동3가,0,11792
서울특별시,성동구,옥수동,0,26912
