시도명,시군구명,읍/면/동,설치유무,등록인구수
전라북도,고창군,고창읍,1,21643
전라북도,고창군,고수면,1,2308
전라북도,고창군,아산면,1,2717
전라북도,고창군,무장면,1,2879
전라북도,고창군,공음면,1,2564
전라북도,고창군,상하면,1,2467
전라북도,고창군,해리면,1,2881
전라북도,고창군,성송면,1,1853
전라북도,고창군,대산면,0,3412
전라북도,고창군,심원면,1,2577
전라북도,고창군,흥덕면,1,3155
전라북도,고창군,성내면,1,1994
전라북도,고창군,신림면,1,2290
전라북도,고창군,부안면,1,2684
