시도명,시군구명,읍/면/동,설치유무,등록인구수
강원도,인제군,인제읍,1.0,9716
강원도,인제군,남면,1.0,4283
강원도,인제군,북면,1.0,8740
강원도,인제군,기린면,1.0,5180
강원도,인제군,서화면,1.0,2984
강원도,인제군,상남면,1.0,1552
