시도명,시군구명,읍/면/동,설치유무,등록인구수
서울특별시,노원구,월계동,0,81490
서울특별시,노원구,공릉동,0,78684
서울특별시,노원구,하계동,0,50688
서울특별시,노원구,중계동,0,108836
서울특별시,노원구,상계동,0,207334
