시도명,시군구명,읍/면/동,설치유무,등록인구수
경기도,가평군,가평읍,1,"10,052"
경기도,가평군,설악면,1,"5,002"
경기도,가평군,청평면(외서면),0,"7,270"
경기도,가평군,상면,1,"2,903"
경기도,가평군,조종면,1,"5,204"
경기도,가평군,북면,1,"2,062"
