시도명,시군구명,읍/면/동,등록인구수,인구밀도,어린이보호구역개수
서울특별시,노원구,공릉동,78684,0.007888672,30
서울특별시,노원구,상계동,207334,0.020786818,80
서울특별시,노원구,월계동,81490,0.008169995,30
서울특별시,노원구,중계동,108836,0.010911641,44
서울특별시,노원구,하계동,50688,0.005081859,24
