시도명,시군구명,읍/면/동,등록인구수,인구밀도,어린이보호구역개수
서울특별시,동대문구,회기동,12663,0.001269563,6
서울특별시,동대문구,휘경동,40354,0.004045797,14
서울특별시,동대문구,청량리동,20432,0.002048464,2
서울특별시,동대문구,용신동,32602,0.0032686,6
서울특별시,동대문구,제기동,27017,0.002708661,16
서울특별시,동대문구,전농동,50171,0.005030026,20
서울특별시,동대문구,답십리동,58997,0.0059149,26
서울특별시,동대문구,장안동,72626,0.007281312,38
서울특별시,동대문구,이문동,42152,0.00422606,18
