시도명,시군구명,읍/면/동,등록인구수,인구밀도,어린이보호구역개수
서울특별시,영등포구,당산동,59208,0.005936054,14
서울특별시,영등포구,대림동,64500,0.006466618,26
서울특별시,영등포구,도림동,20665,0.002071824,2
서울특별시,영등포구,문래동,33399,0.003348505,10
서울특별시,영등포구,신길동,102288,0.010255154,40
서울특별시,영등포구,양평동,40305,0.004040884,18
서울특별시,영등포구,여의동,34463,0.003455179,12
서울특별시,영등포구,영등포동,52539,0.005267436,10
