시도명,시군구명,읍/면/동,어린이보호구역총계
서울특별시,구로구,가리봉동,2
서울특별시,구로구,개봉동,9
서울특별시,구로구,고척동,7
서울특별시,구로구,구로동,16
서울특별시,구로구,궁동,4
서울특별시,구로구,신도림동,4
서울특별시,구로구,오류동,12
서울특별시,구로구,온수동,2
서울특별시,구로구,천왕동,3
서울특별시,구로구,항동,3
