시도명,시군구명,읍/면/동,위도,경도,설치유무
광주광역시,남구,사직동,35.13733904,126.912023,1
광주광역시,남구,사직동,35.13880107,126.9155944,1
광주광역시,남구,사직동,35.1356778,126.9097802,1
광주광역시,남구,사직동,35.14030788,126.9154741,1
광주광역시,남구,사직동,35.13387914,126.9023516,1
광주광역시,남구,사직동,35.13446345,126.902521,1
광주광역시,남구,사직동,35.13447002,126.9108167,1
광주광역시,남구,사직동,35.14238102,126.9068774,1
광주광역시,남구,사직동,35.14281562,126.9061295,1
광주광역시,남구,사직동,35.13587558,126.9084842,1
광주광역시,남구,사직동,35.13715641,126.9062344,1
광주광역시,남구,사직동,35.13737761,126.9074139,1
광주광역시,남구,사직동,35.13450662,126.9097301,1
광주광역시,남구,사직동,35.13827758,126.9065353,1
광주광역시,남구,사직동,35.13936442,126.9058079,1
광주광역시,남구,효덕동,35.113456,126.898416,1
광주광역시,남구,사직동,35.114123,126.901617,1
광주광역시,남구,사직동,35.145212,126.911723,1
광주광역시,남구,사직동,35.144234,126.909773,1
광주광역시,남구,사직동,35.138547,126.916686,1
광주광역시,남구,사직동,35.133349,126.898214,1
광주광역시,남구,사직동,35.13759087,126.891558,1
광주광역시,남구,사직동,35.130888,126.896668,1
광주광역시,남구,사직동,35.083882,126.831729,1
광주광역시,남구,사직동,35.128924,126.907748,1
광주광역시,남구,사직동,35.128472,126.926612,1
광주광역시,남구,사직동,35.05618024,126.783201,1
광주광역시,남구,대촌동,35.080162,126.834491,1
광주광역시,남구,사직동,35.135484,126.909521,1
광주광역시,남구,사직동,35.140503,126.901654,1
광주광역시,남구,사직동,35.133909,126.903401,1
광주광역시,남구,사직동,35.135918,126.895479,1
광주광역시,남구,사직동,35.137322,126.892627,1
광주광역시,남구,사직동,35.132385,126.904218,1
광주광역시,남구,사직동,35.135121,126.900958,1
광주광역시,남구,사직동,35.138524,126.891959,1
광주광역시,남구,사직동,35.138438,126.888591,1
광주광역시,남구,사직동,35.137755,126.889375,1
광주광역시,남구,사직동,35.135504,126.891941,1
광주광역시,남구,사직동,35.114075,126.896502,1
광주광역시,남구,사직동,35.125925,126.895318,1
광주광역시,남구,사직동,35.128522,126.893964,1
광주광역시,남구,사직동,35.129177,126.894827,1
광주광역시,남구,사직동,35.135365,126.893699,1
광주광역시,남구,사직동,35.138189,126.905082,1
광주광역시,남구,사직동,35.139763,126.907006,1
광주광역시,남구,사직동,35.1349832,126.906321,1
광주광역시,남구,사직동,35.149444,126.899898,1
광주광역시,남구,사직동,35.147219,126.888319,1
광주광역시,남구,사직동,35.129086,126.911705,1
광주광역시,남구,사직동,35.128489,126.912367,1
광주광역시,남구,사직동,35.124226,126.916633,1
광주광역시,남구,사직동,35.111271,126.900585,1
광주광역시,남구,대촌동,35.08492649,126.873502,1
광주광역시,남구,사직동,35.140701,126.914382,1
광주광역시,남구,사직동,,126.915569,1
광주광역시,남구,사직동,35.134013,126.913737,1
광주광역시,남구,사직동,35.133448,126.914626,1
광주광역시,남구,사직동,35.127244,126.913437,1
광주광역시,남구,사직동,35.149097,126.895104,1
광주광역시,남구,사직동,35.145853,126.895573,1
광주광역시,남구,사직동,35.140425,126.895379,1
광주광역시,남구,사직동,35.139852,126.893843,1
광주광역시,남구,사직동,35.13857611,126.891012,1
광주광역시,남구,사직동,35.12982701,126.8918786,1
광주광역시,남구,사직동,35.141115,126.888419,1
광주광역시,남구,사직동,35.108104,126.876273,1
광주광역시,남구,사직동,35.145249,126.911526,1
광주광역시,남구,사직동,35.137169,126.916326,1
광주광역시,남구,사직동,35.140313,126.911114,1
광주광역시,남구,사직동,35.146375,126.889278,1
광주광역시,남구,사직동,35.146536,126.887964,1
광주광역시,남구,사직동,35.124102,126.896061,1
광주광역시,남구,사직동,35.138249,126.908721,1
광주광역시,남구,사직동,35.133948,126.917219,1
광주광역시,남구,사직동,35.127444,126.903386,1
광주광역시,남구,사직동,35.117694,126.897564,1
광주광역시,남구,사직동,35.118354,126.894912,1
광주광역시,남구,사직동,35.118637,126.896094,1
광주광역시,남구,사직동,35.143243,126.900854,1
광주광역시,남구,사직동,35.146625,126.895535,1
광주광역시,남구,사직동,35.134782,126.907294,1
광주광역시,남구,사직동,35.141927,126.897187,1
광주광역시,남구,사직동,35.130622,126.912771,1
광주광역시,남구,사직동,35.132838,126.916533,1
광주광역시,남구,사직동,35.130915,126.915052,1
광주광역시,남구,사직동,35.127497,126.907941,1
광주광역시,남구,사직동,35.133181,126.914887,1
광주광역시,남구,사직동,35.139305,126.889447,1
광주광역시,남구,사직동,35.137927,126.8888377,1
광주광역시,남구,사직동,35.140054,126.887945,1
광주광역시,남구,사직동,35.14288682,126.914432,1
광주광역시,남구,사직동,35.143058,126.914166,1
광주광역시,남구,사직동,35.14477608,126.9104197,1
광주광역시,남구,사직동,35.14296998,126.9152397,1
광주광역시,남구,사직동,35.14172097,126.916551,1
광주광역시,남구,사직동,35.13221808,126.9243773,1
광주광역시,남구,사직동,35.13097596,126.9224549,1
광주광역시,남구,사직동,35.13468358,126.9198852,1
광주광역시,남구,사직동,35.1342834,126.9212999,1
광주광역시,남구,사직동,35.13193225,126.8933304,1
광주광역시,남구,사직동,35.13118379,126.8944901,1
광주광역시,남구,사직동,35.13052654,126.8948316,1
광주광역시,남구,사직동,35.12767693,126.8967859,1
광주광역시,남구,사직동,35.12947478,126.8972941,1
광주광역시,남구,사직동,35.13033434,126.8871798,1
광주광역시,남구,사직동,35.13047696,126.8878926,1
광주광역시,남구,사직동,35.13007561,126.8888949,1
광주광역시,남구,사직동,35.13376362,126.8906781,1
