시도명,시군구명,읍/면/동,설치유무,등록인구수,어린이보호구역개수,화재발생횟수,관광지개수,예상범죄발생횟수
강원도,양양군,현남면,0.0,3135.0,3.0,0.0,1.0,17.006003182409952
강원도,양양군,강현면,0.0,4423.0,2.0,0.0,0.0,23.992839577607405
강원도,영월군,영월읍,0.0,21767.0,9.0,0.0,0.0,96.86799339966998
강원도,영월군,상동읍,0.0,1143.0,2.0,0.0,0.0,5.0866043302165105
강원도,영월군,중동면,0.0,1544.0,3.0,0.0,0.0,6.8711435571778585
강원도,영월군,김삿갓면,0.0,1801.0,0.0,0.0,1.0,8.014850742537126
강원도,영월군,북면,0.0,2265.0,2.0,0.0,0.0,10.079753987699386
강원도,영월군,남면,0.0,2316.0,2.0,0.0,0.0,10.306715335766787
강원도,영월군,한반도면,0.0,3139.0,4.0,0.0,0.0,13.96924846242312
강원도,영월군,주천면,0.0,3965.0,3.0,0.0,0.0,17.645132256612833
강원도,영월군,수주면,0.0,2058.0,2.0,0.0,0.0,9.158557927896394
강원도,원주시,문막읍,0.0,19728.0,7.0,0.0,0.0,11.69753123731726
강원도,원주시,소초면,0.0,9420.0,4.0,0.0,0.0,5.585500012952585
강원도,원주시,호저면,0.0,4088.0,4.0,0.0,0.0,2.423940982266472
강원도,원주시,지정면,0.0,9638.0,5.0,0.0,1.0,5.7147610535920395
강원도,원주시,부론면,0.0,2391.0,1.0,0.0,0.0,1.417720863160258
강원도,원주시,귀래면,0.0,2209.0,1.0,0.0,0.0,1.309805682442915
강원도,원주시,흥업면,0.0,9701.0,2.0,0.0,0.0,5.752116308455736
강원도,원주시,판부면,0.0,7616.0,4.0,0.0,0.0,4.515835254633428
강원도,원주시,신림면,0.0,3804.0,2.0,0.0,0.0,2.2555458651031457
강원도,원주시,중앙동,0.0,3014.0,0.0,0.0,0.0,1.7871228279234703
강원도,원주시,원인동,0.0,5870.0,0.0,0.0,0.0,3.4805610484110057
강원도,원주시,개운동,0.0,13886.0,3.0,0.0,0.0,8.23357252440123
강원도,원주시,명륜1동,0.0,9494.0,0.0,0.0,0.0,5.629377613903593
강원도,원주시,명륜2동,0.0,17143.0,0.0,0.0,0.0,10.164779906798955
강원도,원주시,단구동,0.0,46006.0,8.0,0.0,0.0,27.27882309935208
강원도,원주시,일산동,0.0,8436.0,3.0,0.0,0.0,5.002046508414863
강원도,원주시,학성동,0.0,5370.0,2.0,0.0,0.0,3.1840907717150086
강원도,원주시,단계동,0.0,26439.0,8.0,0.0,0.0,15.676755291130933
강원도,원주시,우산동,0.0,14745.0,2.0,0.0,0.0,8.742908459764955
강원도,원주시,태장1동,0.0,10620.0,0.0,0.0,0.0,6.297028677022978
강원도,원주시,태장2동,0.0,24159.0,0.0,0.0,0.0,14.324850829397185
강원도,원주시,봉산동,0.0,9059.0,4.0,0.0,0.0,5.3714484731780745
강원도,원주시,행구동,0.0,8026.0,1.0,0.0,0.0,4.758940881524145
강원도,원주시,무실동,0.0,35048.0,8.0,0.0,0.0,20.78138051528261
강원도,원주시,반곡관설동,0.0,41511.0,0.0,0.0,0.0,24.61355531185507
강원도,인제군,인제읍,1.0,9716.0,6.0,0.0,0.0,930.7362193806808
강원도,인제군,남면,1.0,4283.0,5.0,0.0,0.0,410.28645817285474
강원도,인제군,북면,1.0,8740.0,6.0,0.0,1.0,837.2411030657834
강원도,인제군,기린면,1.0,5180.0,2.0,0.0,1.0,496.21383454013255
강원도,인제군,서화면,1.0,2984.0,3.0,0.0,0.0,285.849822831613
강원도,인제군,상남면,1.0,1552.0,3.0,0.0,0.0,148.67256200893544
강원도,정선군,정선읍,0.0,11066.0,4.0,0.0,0.0,36.72635322007112
강원도,정선군,고한읍,0.0,4527.0,2.0,0.0,0.0,15.02441722639273
강원도,정선군,사북읍,0.0,5141.0,2.0,0.0,0.0,17.06218885815883
강원도,정선군,신동읍,0.0,3727.0,1.0,0.0,0.0,12.369340181746345
강원도,정선군,남면,0.0,3442.0,2.0,0.0,0.0,11.423468984591072
