시도명,시군구명,읍/면/동,위도,경도,설치유무
전라북도,정읍시,정읍시기동,35.557194,126.852381,1
전라북도,정읍시,정읍수성동,35.58452409,126.8657709,1
전라북도,정읍시,정읍수성동,35.58032967,126.8531951,1
전라북도,정읍시,정읍수성동,35.58050857,126.8520832,1
전라북도,정읍시,정읍수성동,35.57651236,126.8566745,1
전라북도,정읍시,정읍장명동,35.5650446,126.8596354,1
전라북도,정읍시,정읍시기동,35.5662712,126.8526883,1
전라북도,정읍시,정읍상동,35.561555,126.867603,1
전라북도,정읍시,정읍연지동,35.57308309,126.8458474,1
전라북도,정읍시,정읍연지동,35.57655103,126.8477769,1
