시도명,시군구명,읍/면/동,위도,경도,설치유무
강원도,춘천시,효자동,37.8757642,127.7424403,1
강원도,춘천시,퇴계동,37.84953651,127.7356117,1
강원도,춘천시,신동,37.9404366,127.72684,1
강원도,춘천시,우두동,37.90014149,127.7338802,1
강원도,춘천시,우두동,37.8997735,127.7335709,1
강원도,춘천시,우두동,37.90075948,127.734624,1
강원도,춘천시,사농동,37.92586993,127.7227998,1
강원도,춘천시,신동,37.92420468,127.7381531,1
강원도,춘천시,우두동,37.90666647,127.7439791,1
강원도,춘천시,신동면,37.8138165,127.717207,1
강원도,춘천시,동내면,37.8516264,127.775917,1
강원도,춘천시,동내면,37.85342131,127.771762,1
강원도,춘천시,동내면,37.83507107,127.7581052,1
강원도,춘천시,동산면,37.7537485,127.796296,1
강원도,춘천시,동산면,37.75181193,127.7957962,1
강원도,춘천시,동산면,37.7531295,127.795892,1
강원도,춘천시,사북면,38.0397666,127.640619,1
강원도,춘천시,사북면,38.0231453,127.645509,1
강원도,춘천시,서면,37.93589231,127.703193,1
강원도,춘천시,신북읍,37.93303021,127.7557931,1
강원도,춘천시,신북읍,37.93214115,127.7582339,1
강원도,춘천시,동면,37.897681,127.767788,1
강원도,춘천시,동내면,37.8554787,127.7551749,1
강원도,춘천시,동내면,37.8553768,127.7568753,1
강원도,춘천시,동내면,37.8338849,127.7587727,1
강원도,춘천시,옥천동,37.8832376,127.7301138,1
강원도,춘천시,옥천동,37.8822405,127.7322149,1
강원도,춘천시,옥천동,37.8840324,127.7325188,1
강원도,춘천시,옥천동,37.8840324,127.7325188,1
강원도,춘천시,교동,37.88249876,127.740247,1
강원도,춘천시,교동,37.87850453,127.7357283,1
강원도,춘천시,교동,37.87986837,127.7386744,1
강원도,춘천시,후평동,37.88956988,127.7528458,1
강원도,춘천시,후평동,37.88921156,127.7542575,1
강원도,춘천시,후평동,37.87626734,127.7472139,1
강원도,춘천시,후평동,37.8772663,127.749509,1
강원도,춘천시,후평동,37.87062951,127.7521228,1
강원도,춘천시,효자동,37.8646303,127.737449,1
강원도,춘천시,효자동,37.8742958,127.744842,1
강원도,춘천시,효자동,37.87387061,127.7446103,1
강원도,춘천시,효자동,37.8796445,127.740997,1
강원도,춘천시,석사동,37.85801184,127.7448722,1
강원도,춘천시,석사동,37.85796723,127.7445338,1
강원도,춘천시,석사동,37.8582189,127.7428153,1
강원도,춘천시,석사동,37.85872608,127.7438787,1
강원도,춘천시,석사동,37.85903272,127.7402969,1
강원도,춘천시,퇴계동,37.85271889,127.7209996,1
강원도,춘천시,퇴계동,37.8602937,127.7285768,1
강원도,춘천시,효자동,37.8771989,127.7400755,1
강원도,춘천시,석사동,37.8661105,127.7593803,1
강원도,춘천시,석사동,37.8622011,127.7486792,1
강원도,춘천시,석사동,37.8618726,127.7471915,1
강원도,춘천시,석사동,37.8614812,127.7420411,1
강원도,춘천시,석사동,37.8515712,127.7510084,1
강원도,춘천시,석사동,37.8480978,127.7523234,1
강원도,춘천시,석사동,37.857875,127.752023,1
강원도,춘천시,석사동,37.865092,127.749125,1
강원도,춘천시,석사동,37.8675559,127.7603371,1
강원도,춘천시,퇴계동,37.8650772,127.7291292,1
강원도,춘천시,퇴계동,37.8634168,127.7304498,1
강원도,춘천시,퇴계동,37.863495,127.729761,1
강원도,춘천시,퇴계동,37.8635622,127.7321745,1
강원도,춘천시,퇴계동,37.8633159,127.7324459,1
강원도,춘천시,퇴계동,37.8629284,127.7340191,1
