20200203,00,F,age_00,11260655,5
20200203,00,F,age_00,11590605,15
20200203,00,F,age_00,11620595,3
20200203,00,F,age_00,26170530,4
20200203,00,F,age_00,27290572,8
20200203,00,F,age_00,28185830,18
20200203,00,F,age_00,28710320,1
20200203,00,F,age_00,28720380,1
20200203,00,F,age_00,29200680,1
20200203,00,F,age_00,30140670,9
20200203,00,F,age_00,31140635,7
