시도명,시군구명,읍/면/동,설치유무,등록인구수,어린이보호구역개수,화재발생횟수,범죄총계(구),관광지개수,등록인구수총계(시군구명),인구밀도비율(구),예상범죄발생횟수
광주광역시,남구,방림1동,0.0,7274.0,2.0,0.0,1627.0,0.0,1480293.0,0.004913892047047443,7.994902360546189
광주광역시,남구,방림2동,0.0,9421.0,3.0,0.0,1627.0,0.0,1480293.0,0.006364280584992296,10.354684511782466
광주광역시,남구,봉선1동,0.0,15122.0,6.0,0.0,1627.0,0.0,1480293.0,0.01021554516572057,16.620691984627367
광주광역시,남구,봉선2동,0.0,29602.0,6.0,0.0,1627.0,0.0,1480293.0,0.019997392408124606,32.535757448018735
광주광역시,남구,사직동,1.0,5669.0,0.0,0.0,1627.0,0.0,1480293.0,0.003829647238756111,6.230836057456193
광주광역시,남구,월산동,0.0,8005.0,1.0,0.0,1627.0,0.0,1480293.0,0.005407713202724055,8.798349380832038
광주광역시,남구,월산4동,0.0,9225.0,1.0,0.0,1627.0,0.0,1480293.0,0.006231874365412793,10.139259592526614
광주광역시,남구,월산5동,0.0,6830.0,1.0,0.0,1627.0,0.0,1480293.0,0.004613951427183673,7.506898972027836
광주광역시,남구,백운1동,0.0,13019.0,1.0,0.0,1627.0,0.0,1480293.0,0.008794880472987442,14.309270529550568
광주광역시,남구,백운2동,0.0,6311.0,2.0,0.0,1627.0,0.0,1480293.0,0.0042633451620726435,6.936462578692191
광주광역시,남구,주월1동,0.0,20184.0,6.0,0.0,1627.0,0.0,1480293.0,0.013635138448942203,22.184370256428963
광주광역시,남구,주월2동,0.0,8698.0,6.0,0.0,1627.0,0.0,1480293.0,0.0058758637648087236,9.560030345343794
광주광역시,남구,효덕동,1.0,47590.0,0.0,0.0,1627.0,0.0,1480293.0,0.03214904076422708,52.306489323397464
광주광역시,남구,송암동,0.0,19302.0,0.0,0.0,1627.0,0.0,1480293.0,0.013039310460834444,21.21495811977764
광주광역시,남구,대촌동,1.0,5769.0,0.0,0.0,1627.0,0.0,1480293.0,0.0038972014324191225,6.340746730545912
광주광역시,동구,충장동,0.0,4502.0,0.0,0.0,1581.0,0.0,1480293.0,0.0030412897987087692,4.8082791717585645
광주광역시,동구,동명동,0.0,4066.0,1.0,0.0,1581.0,0.0,1480293.0,0.00274675351433804,4.3426173061684405
광주광역시,동구,계림1동,0.0,6108.0,4.0,0.0,1581.0,0.0,1480293.0,0.004126210148936731,6.523538245468972
광주광역시,동구,계림2동,0.0,8271.0,4.0,0.0,1581.0,0.0,1480293.0,0.005587407357867665,8.833691032788778
광주광역시,동구,산수1동,0.0,8900.0,5.0,0.0,1581.0,0.0,1480293.0,0.0060123232360080065,9.505483036128659
광주광역시,동구,산수2동,0.0,10764.0,5.0,0.0,1581.0,0.0,1480293.0,0.007271533405886537,11.496294314706615
광주광역시,동구,지산1동,0.0,4818.0,2.0,0.0,1581.0,0.0,1480293.0,0.0032547610506838847,5.145777221131222
광주광역시,동구,지산2동,0.0,5086.0,2.0,0.0,1581.0,0.0,1480293.0,0.003435806289700755,5.432009744016894
광주광역시,동구,서남동,0.0,3787.0,0.0,0.0,1581.0,0.0,1480293.0,0.0025582773140182384,4.044636433462835
광주광역시,동구,학동,0.0,8629.0,3.0,0.0,1581.0,0.0,1480293.0,0.005829251371181246,9.21604641783755
광주광역시,동구,학운동,0.0,12387.0,0.0,0.0,1581.0,0.0,1480293.0,0.00836793796903721,13.22970992904783
광주광역시,동구,지원1동,0.0,8266.0,0.0,0.0,1581.0,0.0,1480293.0,0.005584029648184515,8.828350873779717
광주광역시,동구,지원2동,0.0,14920.0,0.0,0.0,1581.0,0.0,1480293.0,0.010079085694521287,15.935034483038155
광주광역시,북구,중흥1동,0.0,4978.0,2.0,0.0,3785.0,0.0,1480293.0,0.003362847760544703,12.728378773661701
광주광역시,북구,중흥2동,0.0,7074.0,2.0,0.0,3785.0,0.0,1480293.0,0.00477878365972142,18.087696152045574
광주광역시,북구,중흥3동,0.0,4814.0,3.0,0.0,3785.0,0.0,1480293.0,0.0032520588829373642,12.309042871917924
광주광역시,북구,중앙동,0.0,3387.0,0.0,0.0,3785.0,0.0,1480293.0,0.002288060539366193,8.66030914150104
광주광역시,북구,임동,0.0,8362.0,4.0,0.0,3785.0,0.0,1480293.0,0.005648881674101006,21.381017136472305
광주광역시,북구,신안동,0.0,11009.0,2.0,0.0,3785.0,0.0,1480293.0,0.007437041180360915,28.149200867666064
광주광역시,북구,용봉동,0.0,40651.0,13.0,0.0,3785.0,0.0,1480293.0,0.027461455265950726,103.9416081816235
광주광역시,북구,운암1동,0.0,20146.0,4.0,0.0,3785.0,0.0,1480293.0,0.013609467855350258,51.51183583250072
광주광역시,북구,운암2동,0.0,12985.0,4.0,0.0,3785.0,0.0,1480293.0,0.00877191204714202,33.201687098432544
광주광역시,북구,운암3동,0.0,15042.0,5.0,0.0,3785.0,0.0,1480293.0,0.01016150181079016,38.46128435384076
광주광역시,북구,동림동,0.0,22990.0,6.0,0.0,3785.0,0.0,1480293.0,0.0155307091231263,58.78373403103304
광주광역시,북구,우산동,0.0,11272.0,4.0,0.0,3785.0,0.0,1480293.0,0.007614708709694635,28.821672466194194
광주광역시,북구,풍향동,0.0,6190.0,3.0,0.0,3785.0,0.0,1480293.0,0.0041816045877404,15.827373364597413
광주광역시,북구,문화동,0.0,19346.0,0.0,0.0,3785.0,0.0,1480293.0,0.013069034306046168,49.46629484838474
광주광역시,북구,문흥1동,0.0,17010.0,8.0,0.0,3785.0,0.0,1480293.0,0.011490968342078224,43.49331517476608
광주광역시,북구,문흥2동,0.0,16835.0,8.0,0.0,3785.0,0.0,1480293.0,0.011372748503167954,43.0458530844907
광주광역시,북구,두암1동,0.0,8228.0,4.0,0.0,3785.0,0.0,1480293.0,0.005558359054592571,21.03838902163288
광주광역시,북구,두암2동,0.0,17055.0,4.0,0.0,3785.0,0.0,1480293.0,0.01152136772922658,43.6083768551226
광주광역시,북구,두암3동,0.0,14476.0,5.0,0.0,3785.0,0.0,1480293.0,0.009779145074657518,37.014064107578704
광주광역시,북구,삼각동,0.0,14801.0,10.0,0.0,3785.0,0.0,1480293.0,0.009998696204062303,37.845065132375815
광주광역시,북구,일곡동,0.0,31397.0,16.0,0.0,3785.0,0.0,1480293.0,0.021209990184375662,80.27981284786188
광주광역시,북구,매곡동,0.0,14558.0,8.0,0.0,3785.0,0.0,1480293.0,0.009834539513461187,37.223732058450594
광주광역시,북구,오치1동,0.0,12203.0,10.0,0.0,3785.0,0.0,1480293.0,0.00824363825269727,31.202170786459167
광주광역시,북구,오치2동,0.0,13113.0,10.0,0.0,3785.0,0.0,1480293.0,0.008858381415030673,33.5289736558911
광주광역시,북구,석곡동,0.0,2767.0,0.0,0.0,3785.0,0.0,1480293.0,0.001869224538655523,7.075014878811155
광주광역시,북구,건국동,0.0,51598.0,0.0,0.0,3785.0,0.0,1480293.0,0.03485661284624057,131.93227962302058
광주광역시,북구,양산동,0.0,36447.0,13.0,0.0,3785.0,0.0,1480293.0,0.024621476964357732,93.19229031009402
광주광역시,서구,양동,0.0,4214.0,3.0,0.0,3451.0,0.0,1480293.0,0.0028467337209592968,9.824078071030533
광주광역시,서구,양3동,0.0,4905.0,0.0,0.0,3451.0,0.0,1480293.0,0.0033135331991707047,11.435003070338102
광주광역시,서구,농성1동,0.0,11049.0,2.0,0.0,3451.0,0.0,1480293.0,0.00746406285782612,25.75848092235794
광주광역시,서구,농성2동,0.0,5338.0,2.0,0.0,3451.0,0.0,1480293.0,0.0036060428577315436,12.444453902031556
광주광역시,서구,광천동,0.0,8600.0,4.0,0.0,3451.0,0.0,1480293.0,0.005809660655018973,20.049138920470476
광주광역시,서구,유덕동,0.0,11155.0,0.0,0.0,3451.0,0.0,1480293.0,0.007535670303108912,26.005598216028854
광주광역시,서구,치평동,0.0,31302.0,6.0,0.0,3451.0,0.0,1480293.0,0.0211458137003958,72.9742030800659
광주광역시,서구,상무1동,0.0,25407.0,0.0,0.0,3451.0,0.0,1480293.0,0.017163493983961282,59.231217738650386
광주광역시,서구,상무2동,0.0,24698.0,0.0,0.0,3451.0,0.0,1480293.0,0.016684534750890535,57.57832942532323
광주광역시,서구,화정1동,0.0,15626.0,4.0,0.0,3451.0,0.0,1480293.0,0.010556018301782146,36.428819159450185
광주광역시,서구,화정2동,0.0,21373.0,4.0,0.0,3451.0,0.0,1480293.0,0.014438357811595408,49.82677280781575
광주광역시,서구,화정3동,0.0,10675.0,5.0,0.0,3451.0,0.0,1480293.0,0.007211410173526458,24.886576508839806
광주광역시,서구,화정4동,0.0,16243.0,5.0,0.0,3451.0,0.0,1480293.0,0.010972827676682928,37.86722831223278
광주광역시,서구,서창동,0.0,5321.0,0.0,0.0,3451.0,0.0,1480293.0,0.0035945586448088316,12.404821883235279
광주광역시,서구,금호1동,0.0,21383.0,10.0,0.0,3451.0,0.0,1480293.0,0.014445113230961709,49.850085760048856
광주광역시,서구,금호2동,0.0,29651.0,11.0,0.0,3451.0,0.0,1480293.0,0.020030493963019484,69.12523466638024
광주광역시,서구,풍암동,0.0,38587.0,11.0,0.0,3451.0,0.0,1480293.0,0.026067136708746174,89.95768878188305
광주광역시,서구,동천동,0.0,17139.0,3.0,0.0,3451.0,0.0,1480293.0,0.011578113251903508,39.956068832319005
부산광역시,서구,동대신1동,1.0,4769.0,1.0,0.0,1207.0,0.0,112621.0,0.042345566102236706,51.111098285399706
부산광역시,서구,동대신2동,1.0,8225.0,0.0,0.0,1207.0,0.0,112621.0,0.07303256053489136,88.15030056561388
부산광역시,서구,동대신3동,1.0,6956.0,2.0,0.0,1207.0,0.0,112621.0,0.06176467976665098,74.54996847834774
부산광역시,서구,서대신1동,1.0,12051.0,1.0,0.0,1207.0,0.0,112621.0,0.10700491027428277,129.1549267010593
부산광역시,서구,서대신3동,1.0,8991.0,4.0,0.0,1207.0,3.0,112621.0,0.07983413395370313,96.35979968211969
부산광역시,서구,서대신4동,0.0,8250.0,0.0,0.0,1207.0,0.0,112621.0,0.07325454400156277,88.41823460988626
부산광역시,서구,부민동,1.0,8337.0,4.0,0.0,1207.0,1.0,112621.0,0.07402704646557924,89.35064508395415
부산광역시,서구,아미동,1.0,8071.0,2.0,0.0,1207.0,0.0,112621.0,0.07166514238019553,86.499826852896
부산광역시,서구,초장동,1.0,5109.0,0.0,0.0,1207.0,0.0,112621.0,0.04536454124896778,54.75500128750411
부산광역시,서구,충무동,1.0,10435.0,0.0,0.0,1207.0,0.0,112621.0,0.09265589898864332,111.83567007929248
부산광역시,서구,남부민1동,0.0,5412.0,2.0,0.0,1207.0,1.0,112621.0,0.048054980865025174,58.00236190408538
부산광역시,서구,남부민2동,0.0,10544.0,5.0,0.0,1207.0,1.0,112621.0,0.09362374690333064,113.00386251232008
부산광역시,서구,암남동,1.0,15471.0,3.0,0.0,1207.0,5.0,112621.0,0.1373722485149306,165.80830395752125
서울특별시,강남구,신사동,0.0,16914.0,3.0,47.0,6638.0,0.0,9974302.0,0.0016957577582872466,11.256439999510743
서울특별시,강남구,논현동,0.0,45731.0,7.0,77.0,6638.0,0.0,9974302.0,0.004584882230355568,30.43444824510026
서울특별시,강남구,삼성동,0.0,43968.0,10.0,51.0,6638.0,0.0,9974302.0,0.004408128007353297,29.261153712811183
서울특별시,강남구,대치동,0.0,83418.0,16.0,56.0,6638.0,0.0,9974302.0,0.00836329198775012,55.515532214685294
서울특별시,강남구,역삼동,0.0,74062.0,6.0,121.0,6638.0,0.0,9974302.0,0.00742528148836881,49.289018519792165
서울특별시,강남구,도곡동,0.0,56269.0,5.0,21.0,6638.0,0.0,9974302.0,0.0056413972626856495,37.447595029707344
서울특별시,강남구,개포동,0.0,51732.0,15.0,45.0,6638.0,0.0,9974302.0,0.005186528340529493,34.42817512443477
서울특별시,강남구,일원동,0.0,57481.0,10.0,19.0,6638.0,0.0,9974302.0,0.005762909524897081,38.25419342626682
서울특별시,강남구,수서동,0.0,15299.0,7.0,10.0,6638.0,0.0,9974302.0,0.001533841666314094,10.181640980992956
서울특별시,강남구,세곡동,0.0,44475.0,3.0,6.0,6638.0,0.0,9974302.0,0.004458958631892236,29.598567398500666
서울특별시,강남구,압구정동,0.0,27440.0,3.0,8.0,6638.0,0.0,9974302.0,0.002751069698912265,18.261600661379614
서울특별시,강남구,청담동,0.0,27266.0,9.0,34.0,6638.0,0.0,9974302.0,0.0027336248691888416,18.14580188167553
서울특별시,강동구,강일동,0.0,35778.0,8.0,14.0,3834.0,0.0,9974302.0,0.00358701791864734,13.752626700093902
서울특별시,강동구,상일동,0.0,33345.0,20.0,16.0,3834.0,0.0,9974302.0,0.0033430910754456804,12.817411183258738
서울특별시,강동구,명일동,0.0,43932.0,18.0,20.0,3834.0,0.0,9974302.0,0.004404518732238106,16.886924819400896
서울특별시,강동구,고덕동,0.0,48671.0,20.0,19.0,3834.0,0.0,9974302.0,0.0048796396980961675,18.708538602500706
서울특별시,강동구,암사동,0.0,69655.0,28.0,35.0,3834.0,0.0,9974302.0,0.006983446059684177,26.774532192829135
서울특별시,강동구,성내동,0.0,68993.0,18.0,54.0,3834.0,0.0,9974302.0,0.006917075500621497,26.52006746938282
서울특별시,강동구,둔촌동,0.0,26675.0,18.0,13.0,3834.0,0.0,9974302.0,0.0026743726027144555,10.253544558807222
서울특별시,강동구,천호동,0.0,90081.0,28.0,66.0,3834.0,0.0,9974302.0,0.009031308656986724,34.6260373908871
서울특별시,강동구,길동,0.0,46868.0,22.0,32.0,3834.0,0.0,9974302.0,0.004698875169410351,18.015487399519287
서울특별시,강북구,번동,0.0,53590.0,16.0,39.0,3662.0,0.0,9974302.0,0.005372807039530185,19.675219378759536
서울특별시,강북구,수유동,0.0,66970.0,28.0,71.0,3662.0,0.0,9974302.0,0.0067142542906761795,24.58759921245617
서울특별시,강북구,삼양동,0.0,24742.0,0.0,0.0,3662.0,0.0,9974302.0,0.0024805745805571155,9.083864114000157
서울특별시,강북구,미아동,0.0,22723.0,28.0,71.0,3662.0,0.0,9974302.0,0.0022781544011801526,8.342601417121719
서울특별시,강북구,송중동,0.0,30934.0,0.0,0.0,3662.0,0.0,9974302.0,0.003101369900369971,11.357216575154833
서울특별시,강북구,송천동,0.0,27871.0,0.0,0.0,3662.0,0.0,9974302.0,0.0027942807426524683,10.232656079593339
서울특별시,강북구,삼각산동,0.0,32118.0,0.0,0.0,3662.0,0.0,9974302.0,0.0032200749486029196,11.791914461783891
서울특별시,강북구,우이동,0.0,21076.0,4.0,5.0,3662.0,0.0,9974302.0,0.0021130300646601636,7.737916096785519
서울특별시,강북구,인수동,0.0,31545.0,0.0,0.0,3662.0,0.0,9974302.0,0.0031626273196861295,11.581541244690605
서울특별시,강서구,염창동,0.0,42017.0,6.0,18.0,4618.0,0.0,9974302.0,0.004212525347638361,19.45344205539395
서울특별시,강서구,등촌동,0.0,77214.0,13.0,54.0,4618.0,0.0,9974302.0,0.0077412935762322015,35.749293735040304
서울특별시,강서구,화곡동,0.0,201246.0,33.0,141.0,4618.0,0.0,9974302.0,0.020176449439770323,93.17484351285935
서울특별시,강서구,가양동,1.0,64711.0,4.0,31.0,4618.0,4.0,9974302.0,0.006487772277197944,29.960532376100105
서울특별시,강서구,외발산동,0.0,37530.0,8.0,10.0,4618.0,0.0,9974302.0,0.003762669307586636,17.376006862435084
서울특별시,강서구,공항동,1.0,27627.0,3.0,13.0,4618.0,0.0,9974302.0,0.0027698178779828404,12.791018960524758
서울특별시,강서구,방화동,1.0,91569.0,12.0,42.0,4618.0,0.0,9974302.0,0.00918049202841462,42.39551218721871
서울특별시,강서구,우장산동,0.0,43987.0,0.0,0.0,4618.0,0.0,9974302.0,0.004410032902552981,20.365531943989666
서울특별시,관악구,보라매동,0.0,25278.0,0.0,0.0,4920.0,0.0,9974302.0,0.0025343126767166262,12.4688183694458
서울특별시,관악구,청림동,0.0,15711.0,0.0,0.0,4920.0,0.0,9974302.0,0.0015751478148546133,7.749727249084698
서울특별시,관악구,행운동,0.0,29799.0,0.0,0.0,4920.0,0.0,9974302.0,0.002987577476599365,14.698881184868876
서울특별시,관악구,낙성대동,0.0,17579.0,0.0,0.0,4920.0,0.0,9974302.0,0.0017624290902761917,8.671151124158863
서울특별시,관악구,중앙동,0.0,15758.0,0.0,0.0,4920.0,0.0,9974302.0,0.0015798599240327794,7.772910826241275
서울특별시,관악구,인헌동,0.0,26500.0,0.0,0.0,4920.0,0.0,9974302.0,0.0026568275153489437,13.071591375516803
서울특별시,관악구,남현동,0.0,18598.0,2.0,19.0,4920.0,1.0,9974302.0,0.0018645916275645152,9.173790807617415
서울특별시,관악구,서원동,0.0,23565.0,0.0,0.0,4920.0,0.0,9974302.0,0.002362571335818787,11.623850972228434
서울특별시,관악구,신원동,0.0,19290.0,0.0,0.0,4920.0,0.0,9974302.0,0.0019339699158898538,9.51513198617808
서울특별시,관악구,서림동,0.0,24410.0,0.0,0.0,4920.0,0.0,9974302.0,0.0024472890433836873,12.040662093447741
서울특별시,관악구,신사동,0.0,25426.0,0.0,0.0,4920.0,0.0,9974302.0,0.002549150807745745,12.541821974109064
서울특별시,관악구,신림동,0.0,22667.0,34.0,152.0,4920.0,0.0,9974302.0,0.0022725399732231887,11.18089666825809
서울특별시,관악구,난향동,0.0,15915.0,0.0,0.0,4920.0,0.0,9974302.0,0.0015956003738406958,7.850353839296223
서울특별시,관악구,조원동,0.0,19232.0,0.0,0.0,4920.0,0.0,9974302.0,0.0019281549726487127,9.486522465431667
서울특별시,관악구,대학동,0.0,24907.0,0.0,0.0,4920.0,0.0,9974302.0,0.002497117091501741,12.285816090188566
서울특별시,관악구,은천동,0.0,34595.0,0.0,0.0,4920.0,0.0,9974302.0,0.0034684131280564795,17.06459259003788
서울특별시,관악구,성현동,0.0,30472.0,0.0,0.0,4920.0,0.0,9974302.0,0.0030550508697250196,15.030850279047096
서울특별시,관악구,청룡동,0.0,36325.0,0.0,0.0,4920.0,0.0,9974302.0,0.0036418588488698255,17.917945536439543
서울특별시,관악구,난곡동,0.0,28054.0,0.0,0.0,4920.0,0.0,9974302.0,0.0028126278911546894,13.838129224481072
서울특별시,관악구,삼성동,0.0,23935.0,0.0,0.0,4920.0,0.0,9974302.0,0.002399666663391584,11.806359983886592
서울특별시,관악구,미성동,0.0,31787.0,0.0,0.0,4920.0,0.0,9974302.0,0.0031868896690715803,15.679497171832175
서울특별시,광진구,화양동,1.0,25541.0,6.0,31.0,3738.0,0.0,9974302.0,0.0025606804365859385,9.571823471958238
서울특별시,광진구,군자동,1.0,21903.0,14.0,12.0,3738.0,0.0,9974302.0,0.0021959431346674683,8.208435437386996
서울특별시,광진구,중곡동,1.0,85192.0,24.0,52.0,3738.0,0.0,9974302.0,0.008541149044815366,31.926815129519838
서울특별시,광진구,능동,1.0,11913.0,10.0,6.0,3738.0,0.0,9974302.0,0.001194369290201961,4.4645524067749305
서울특별시,광진구,구의동,1.0,79732.0,36.0,32.0,3738.0,0.0,9974302.0,0.007993742319011395,29.880608788464595
서울특별시,광진구,광장동,1.0,35619.0,20.0,13.0,3738.0,0.0,9974302.0,0.0035710769535552463,13.348685652389511
서울특별시,광진구,자양동,1.0,100209.0,44.0,54.0,3738.0,0.0,9974302.0,0.010046718056060465,37.55463209355402
서울특별시,구로구,신도림동,0.0,36494.0,4.0,13.0,4481.0,0.0,9974302.0,0.0036588023903828056,16.39509351130535
서울특별시,구로구,구로동,0.0,137774.0,16.0,114.0,4481.0,0.0,9974302.0,0.013812896381120203,61.89558868379963
서울특별시,구로구,고척동,0.0,51400.0,7.0,27.0,4481.0,0.0,9974302.0,0.0051532428033560645,23.091681001838527
서울특별시,구로구,개봉동,0.0,88741.0,9.0,44.0,4481.0,0.0,9974302.0,0.008896963416587947,39.86729306973059
서울특별시,구로구,오류동,0.0,63115.0,12.0,25.0,4481.0,0.0,9974302.0,0.006327761080424475,28.354697401382072
서울특별시,구로구,수궁동,0.0,24297.0,0.0,0.0,4481.0,0.0,9974302.0,0.002435959929827671,10.915536445557795
서울특별시,구로구,가리봉동,0.0,14263.0,2.0,19.0,4481.0,0.0,9974302.0,0.0014299747491102635,6.407716850763091
서울특별시,구로구,항동,0.0,16404.0,3.0,1.0,4481.0,0.0,9974302.0,0.0016446263608220404,7.369570722843563
서울특별시,금천구,가산동,0.0,25973.0,8.0,32.0,2952.0,0.0,9974302.0,0.0026039917379682307,7.686983610482217
서울특별시,금천구,독산동,0.0,110856.0,40.0,75.0,2952.0,0.0,9974302.0,0.011114161171378208,32.80900377790847
서울특별시,금천구,시흥동,0.0,111006.0,38.0,67.0,2952.0,0.0,9974302.0,0.011129199817691504,32.85339786182532
서울특별시,노원구,월계동,0.0,81490.0,30.0,39.0,3969.0,0.0,9974302.0,0.008169995253803224,32.426711162345
서울특별시,노원구,공릉동,0.0,78684.0,30.0,45.0,3969.0,0.0,9974302.0,0.007888672310102502,31.31014039879683
서울특별시,노원구,하계동,0.0,50688.0,24.0,25.0,3969.0,0.0,9974302.0,0.0050818593621889535,20.169899808527955
서울특별시,노원구,중계동,0.0,108836.0,44.0,54.0,3969.0,0.0,9974302.0,0.010911640734359155,43.30830207467149
서울특별시,노원구,상계동,0.0,207334.0,80.0,116.0,3969.0,0.0,9974302.0,0.02078681796480596,82.50288050231485
서울특별시,도봉구,쌍문동,0.0,77641.0,20.0,42.0,2020.0,0.0,9974302.0,0.00778410358940405,15.723889250596182
서울특별시,도봉구,방학동,0.0,77682.0,13.0,63.0,2020.0,0.0,9974302.0,0.007788214152729685,15.732192588513962
서울특별시,도봉구,창동,0.0,122308.0,30.0,59.0,2020.0,0.0,9974302.0,0.012262311688577306,24.769869610926158
서울특별시,도봉구,도봉동,0.0,49730.0,6.0,28.0,2020.0,0.0,9974302.0,0.004985812541068037,10.071341332957434
서울특별시,동대문구,회기동,0.0,12663.0,6.0,7.0,3524.0,0.0,9974302.0,0.0012695625217684406,4.473938326711985
서울특별시,동대문구,휘경동,0.0,40354.0,14.0,20.0,3524.0,0.0,9974302.0,0.004045796888844954,14.257388236289618
서울특별시,동대문구,청량리동,0.0,20432.0,2.0,14.0,3524.0,0.0,9974302.0,0.00204846414315508,7.218787640478502
서울특별시,동대문구,용신동,0.0,32602.0,6.0,0.0,3524.0,0.0,9974302.0,0.0032685996473738213,11.518545157345347
서울특별시,동대문구,제기동,0.0,27017.0,16.0,27.0,3524.0,0.0,9974302.0,0.0027086607163087704,9.545320364272108
서울특별시,동대문구,전농동,0.0,50171.0,20.0,24.0,3524.0,0.0,9974302.0,0.005030026161229126,17.725812192171443
서울특별시,동대문구,답십리동,0.0,58997.0,26.0,22.0,3524.0,0.0,9974302.0,0.005914900110303458,20.844107988709386
서울특별시,동대문구,장안동,0.0,72626.0,38.0,46.0,3524.0,0.0,9974302.0,0.007281311514329524,25.659341776497243
서울특별시,동대문구,이문동,0.0,42152.0,18.0,19.0,3524.0,0.0,9974302.0,0.004226060129320327,14.892635895724833
서울특별시,동작구,노량진동,0.0,45899.0,8.0,31.0,3149.0,0.0,9974302.0,0.004601725514226459,14.490833644299121
서울특별시,동작구,상도1동,0.0,46840.0,8.0,4.0,3149.0,0.0,9974302.0,0.004696067955431869,14.787917991654956
서울특별시,동작구,상도동,0.0,82884.0,32.0,57.0,3149.0,0.0,9974302.0,0.008309754406874786,26.167416627248702
서울특별시,동작구,사당동,0.0,105944.0,28.0,53.0,3149.0,0.0,9974302.0,0.01062169563343881,33.44771954969882
서울특별시,동작구,대방동,0.0,39172.0,16.0,15.0,3149.0,0.0,9974302.0,0.003927292355896182,12.367043628717077
서울특별시,동작구,신대방동,0.0,46289.0,8.0,26.0,3149.0,0.0,9974302.0,0.004640825994641029,14.6139610571246
서울특별시,동작구,흑석동,0.0,34544.0,18.0,22.0,3149.0,0.0,9974302.0,0.003463299988309959,10.905931663188062
서울특별시,마포구,용강동,0.0,22257.0,0.0,1.0,4347.0,0.0,9974302.0,0.002231434339966847,9.700045075835883
서울특별시,마포구,대흥동,0.0,15863.0,4.0,11.0,4347.0,0.0,9974302.0,0.0015903869764520866,6.9134121866372205
서울특별시,마포구,염리동,0.0,12864.0,6.0,3.0,4347.0,0.0,9974302.0,0.001289714307828257,5.606388096129433
서울특별시,마포구,신수동,0.0,23606.0,4.0,8.0,4347.0,0.0,9974302.0,0.0023666818991444215,10.2879662155808
서울특별시,마포구,서교동,0.0,26981.0,4.0,44.0,4347.0,0.0,9974302.0,0.002705051441193579,11.758858614868489
서울특별시,마포구,합정동,0.0,18576.0,2.0,12.0,4347.0,0.0,9974302.0,0.0018623859594385653,8.095791765679444
서울특별시,마포구,망원동,0.0,40329.0,6.0,17.0,4347.0,0.0,9974302.0,0.0040432904477927375,17.57618357655503
서울특별시,마포구,연남동,0.0,16682.0,4.0,11.0,4347.0,0.0,9974302.0,0.0016724979853226822,7.270348742197699
서울특별시,마포구,성산동,0.0,60348.0,18.0,27.0,4347.0,0.0,9974302.0,0.00605034818476521,26.300863559174367
서울특별시,마포구,상암동,0.0,31997.0,16.0,27.0,4347.0,0.0,9974302.0,0.0032079437739101946,13.944931585187616
서울특별시,마포구,도화동,0.0,21998.0,10.0,11.0,4347.0,0.0,9974302.0,0.0022054676106658894,9.58716770356462
서울특별시,마포구,서강동,0.0,25386.0,0.0,0.0,4347.0,0.0,9974302.0,0.0025451405020621995,11.063725762464381
서울특별시,마포구,공덕동,0.0,38750.0,4.0,6.0,4347.0,0.0,9974302.0,0.003884983630934776,16.888023843673473
서울특별시,마포구,아현동,0.0,26221.0,4.0,8.0,4347.0,0.0,9974302.0,0.0026288556332062134,11.42763543754741
서울특별시,서대문구,천연동,0.0,18049.0,4.0,1.0,2768.0,0.0,9974302.0,0.0018095501820578523,5.008834903936135
서울특별시,서대문구,홍제동,1.0,54921.0,24.0,22.0,2768.0,0.0,9974302.0,0.005506249961150163,15.241299892463653
서울특별시,서대문구,홍은동,0.0,51000.0,8.0,39.0,2768.0,0.0,9974302.0,0.005113139746520608,14.153170818369045
서울특별시,서대문구,남가좌동,0.0,47137.0,10.0,23.0,2768.0,0.0,9974302.0,0.004725844475132195,13.081137507165915
서울특별시,서대문구,북가좌동,0.0,51504.0,6.0,27.0,2768.0,0.0,9974302.0,0.0051636695981332826,14.293037447632926
서울특별시,서대문구,충현동,0.0,21229.0,0.0,0.0,2768.0,0.0,9974302.0,0.0021283694838997256,5.89132673143444
서울특별시,서대문구,북아현동,0.0,16956.0,6.0,9.0,2768.0,0.0,9974302.0,0.0016999685792549693,4.705513027377755
서울특별시,서대문구,신촌동,0.0,23051.0,0.0,4.0,2768.0,0.0,9974302.0,0.0023110389077852264,6.396955696749506
서울특별시,서대문구,연희동,0.0,39105.0,2.0,27.0,2768.0,0.0,9974302.0,0.0039205750938762435,10.852151859849442
서울특별시,서초구,서초동,0.0,171512.0,32.0,72.0,4926.0,3.0,9974302.0,0.01719538870990672,84.7044847850005
서울특별시,서초구,잠원동,0.0,28532.0,14.0,11.0,4926.0,1.0,9974302.0,0.002860551044073059,14.091074443103889
서울특별시,서초구,반포동,0.0,103250.0,22.0,34.0,4926.0,0.0,9974302.0,0.010351601545652017,50.99198921388184
서울특별시,서초구,방배동,0.0,104555.0,34.0,59.0,4926.0,0.0,9974302.0,0.010482437768577692,51.63648844801371
서울특별시,서초구,양재동,0.0,67599.0,16.0,39.0,4926.0,1.0,9974302.0,0.0067773163475499335,33.385060328030974
서울특별시,서초구,내곡동,0.0,18146.0,6.0,9.0,4926.0,1.0,9974302.0,0.0018192751733404503,8.961749503875058
서울특별시,성동구,왕십리2동,0.0,17416.0,10.0,0.0,2379.0,0.0,9974302.0,0.0017460870946157435,4.153941198090854
