,시도명,시군구명,읍/면/동,등록인구수,인구밀도,어린이보호구역개수
0,서울특별시,구로구,신도림동,36494.0,0.0036588023903828,4.0
1,서울특별시,구로구,구로동,137774.0,0.0138128963811202,16.0
2,서울특별시,구로구,고척동,51400.0,0.005153242803356,7.0
3,서울특별시,구로구,개봉동,88741.0,0.0088969634165879,9.0
4,서울특별시,구로구,오류동,63115.0,0.0063277610804244,12.0
5,서울특별시,구로구,수궁동,24297.0,0.0024359599298276,
6,서울특별시,구로구,가리봉동,14263.0,0.0014299747491102,2.0
7,서울특별시,구로구,항동,16404.0,0.001644626360822,3.0
