시도명,시군구명,읍/면/동,등록인구수,인구밀도,관광지개수
서울특별시,중랑구,상봉동,45126.0,0.0045242263568919,
서울특별시,중랑구,중화동,46473.0,0.0046592734007853,
서울특별시,중랑구,묵동,55260.0,0.0055402373018182,
서울특별시,중랑구,신내동,61133.0,0.0061290504338047,1.0
서울특별시,중랑구,면목동,143278.0,0.014364714443176,1.0
서울특별시,중랑구,망우동,48292.0,0.0048416420517445,2.0
