시도명,시군구명,읍/면/동,설치유무,등록인구수,어린이보호구역개수,화재발생횟수,관광지개수,예상범죄발생횟수
강원도,양구군,양구읍,0.0,0.07188460628990306,0.037500000000000006,0.0,0.0,0.02549569821723421
강원도,양구군,남면,0.0,0.016658543294357234,0.037500000000000006,0.0,0.0,0.006004262887965573
강원도,양구군,동면,0.0,0.010385047847467197,0.025,0.0,0.0,0.003790101237489409
강원도,양구군,방산면,0.0,0.006524435264765637,0.0125,0.0,0.2,0.0024275402218117683
강원도,양구군,해안면,0.0,0.006027381394742811,0.0125,0.0,0.4,0.0022521104910432728
강원도,양양군,양양읍,0.0,0.05709363433242771,0.025,0.0,0.0,0.002274219429089293
강원도,양양군,서면,0.0,0.014014023675206664,0.05,0.0,0.2,0.0005238958219872748
강원도,양양군,손양면,0.0,0.011446716307710127,0.025,0.0,0.2,0.00041958618168501507
강원도,양양군,현북면,0.0,0.01223331612143557,0.025,0.0,0.0,0.0004515457143340158
강원도,양양군,현남면,0.0,0.014583464031155145,0.037500000000000006,0.0,0.2,0.000547032170776122
강원도,양양군,강현면,0.0,0.02079905028930466,0.025,0.0,0.0,0.0007995712999289616
강원도,영월군,영월읍,0.0,0.10449713108227449,0.1125,0.0,0.0,0.0049968918831773245
강원도,영월군,상동읍,0.0,0.004970538700228259,0.025,0.0,0.0,0.00019829288764226593
강원도,영월군,중동면,0.0,0.0069056707573074165,0.037500000000000006,0.0,0.0,0.00029159380876375344
강원도,영월군,김삿갓면,0.0,0.008145892549500293,0.0,0.0,0.2,0.0003513901597069511
강원도,영월군,북면,0.0,0.010385047847467197,0.025,0.0,0.0,0.0004593493302814404
강원도,영월군,남면,0.0,0.010631161899614421,0.025,0.0,0.0,0.0004712155322195847
강원도,영월군,한반도면,0.0,0.014602767094068653,0.05,0.0,0.0,0.0006627034576135603
강원도,영월군,주천면,0.0,0.018588849585708014,0.037500000000000006,0.0,0.0,0.0008548893948862503
강원도,영월군,수주면,0.0,0.00938611434169317,0.025,0.0,0.0,0.00041118651065014886
강원도,원주시,문막읍,0.0,0.09465739476211389,0.08750000000000001,0.0,0.0,0.00524451878641217
강원도,원주시,소초면,0.0,0.04491340163400428,0.05,0.0,0.0,0.0024688784721195248
강원도,원주시,호저면,0.0,0.01918241877029838,0.05,0.0,0.0,0.0010331281659681493
강원도,원주시,지정면,0.0,0.045965418562790454,0.0625,0.0,0.2,0.0025275794411257144
강원도,원주시,부론면,0.0,0.010993094329242694,0.0125,0.0,0.0,0.0005761761274199715
강원도,원주시,귀래면,0.0,0.010114804966678088,0.0125,0.0,0.0,0.0005271688964148045
강원도,원주시,흥업면,0.0,0.0462694418036782,0.025,0.0,0.0,0.002544543482627503
강원도,원주시,판부면,0.0,0.03620772026001226,0.05,0.0,0.0,0.00198311449006831
강원도,원주시,신림면,0.0,0.017811901303439327,0.025,0.0,0.0,0.0009566553439600866
강원도,원주시,중앙동,0.0,0.013999546378021534,0.0,0.0,0.0,0.0007439316489376585
강원도,원주시,원인동,0.0,0.027781933298266108,0.0,0.0,0.0,0.0015129681970187402
강원도,원주시,개운동,0.0,0.06646527137693574,0.037500000000000006,0.0,0.0,0.003671440525246315
강원도,원주시,명륜1동,0.0,0.045270508297904175,0.0,0.0,0.0,0.002488804489121626
강원도,원주시,명륜2동,0.0,0.08218279035425947,0.0,0.0,0.0,0.004548454543838782
강원도,원주시,단구동,0.0,0.2214688665724034,0.1,0.0,0.0,0.012320408986158205
강원도,원주시,일산동,0.0,0.040164848157281365,0.037500000000000006,0.0,0.0,0.00220391630009159
강원도,원주시,학성동,0.0,0.025369050434077632,0.025,0.0,0.0,0.0013783329470045454
강원도,원주시,단계동,0.0,0.12704310856525158,0.1,0.0,0.0,0.007051593112102695
강원도,원주시,우산동,0.0,0.07061060413761154,0.025,0.0,0.0,0.003902743884770703
강원도,원주시,태장1동,0.0,0.05070432050805662,0.0,0.0,0.0,0.0027920030721535934
강원도,원주시,태장2동,0.0,0.11604036270455216,0.0,0.0,0.0,0.006437656372037966
강원도,원주시,봉산동,0.0,0.0431713002060602,0.05,0.0,0.0,0.002371671821609276
강원도,원주시,행구동,0.0,0.03818628420864681,0.0125,0.0,0.0,0.0020935153950799494
강원도,원주시,무실동,0.0,0.16858812572084875,0.1,0.0,0.0,0.009369742846847105
강원도,원주시,반곡관설동,0.0,0.199777049623349,0.0,0.0,0.0,0.01111003808853059
강원도,인제군,인제읍,1.0,0.046341828289603856,0.07500000000000001,0.0,0.0,0.03941713600388888
강원도,인제군,남면,1.0,0.020123443087331886,0.0625,0.0,0.0,0.017338004633655674
강원도,인제군,북면,1.0,0.041631880938707955,0.07500000000000001,0.0,0.2,0.035450776309917297
강원도,인제군,기린면,1.0,0.02445215494568601,0.025,0.0,0.2,0.020983316770430787
강원도,인제군,서화면,1.0,0.013854773406170225,0.037500000000000006,0.0,0.0,0.012059007458994722
강원도,인제군,상남면,1.0,0.006944276883134432,0.037500000000000006,0.0,0.0,0.00623951249816756
강원도,정선군,정선읍,0.0,0.05285661202291274,0.05,0.0,0.0,0.001754914276985997
강원도,정선군,고한읍,0.0,0.02130092992505586,0.025,0.0,0.0,0.000677944690770507
강원도,정선군,사북읍,0.0,0.024263950082279308,0.025,0.0,0.0,0.0007790701420530138
강원도,정선군,신동읍,0.0,0.0174403173423543,0.0125,0.0,0.0,0.0005461851451255474
강원도,정선군,남면,0.0,0.01606497410976687,0.025,0.0,0.0,0.0004992458069895303
강원도,정선군,북평면,0.0,0.012030633960843737,0.025,0.0,0.0,0.0003615570817905473
강원도,정선군,임계면,0.0,0.017276241307589486,0.0,0.0,0.0,0.0005405853644356365
강원도,정선군,화암면,0.0,0.007668141742390975,0.025,0.0,0.2,0.0002126687952117427
강원도,정선군,여량면,0.0,0.009400591638878299,0.0125,0.0,0.2,0.0002717958913199185
강원도,철원군,철원읍,0.0,0.024761003952302137,0.037500000000000006,0.0,0.0,0.0030717725074063916
강원도,철원군,김화읍,0.0,0.01850198580259723,0.037500000000000006,0.0,0.0,0.0022952983421157874
강원도,철원군,갈말읍,0.0,0.061287224750387274,0.08750000000000001,0.0,0.2,0.0076031009245880275
강원도,철원군,동송읍,0.0,0.0784090415546687,0.08750000000000001,0.0,0.2,0.00972717982855955
강원도,철원군,서면,0.0,0.02929239797124809,0.0625,0.0,0.0,0.0036339230403345923
강원도,철원군,근남면,0.0,0.011408110181883112,0.0125,0.0,0.0,0.0014152543768288265
강원도,철원군,근북면,0.0,0.0,0.0,0.0,0.0,0.0
강원도,춘천시,신북읍,1.0,0.03844687555797917,0.125,0.0,0.0,0.0018756990890472756
강원도,춘천시,동면,1.0,0.09654909492763765,0.1,0.0,0.0,0.00477148110333317
강원도,춘천시,동산면,1.0,0.0069828830089614475,0.0125,0.0,0.0,0.00030755135373630965
강원도,춘천시,신동면,1.0,0.011972724772103214,0.037500000000000006,0.0,0.0,0.0005562422675877727
강원도,춘천시,남면,0.0,0.00487402338566072,0.0,0.0,0.0,0.0002024469733174612
강원도,춘천시,서면,1.0,0.019100380752915973,0.07500000000000001,0.0,0.2,0.0009114806425961003
강원도,춘천시,사북면,1.0,0.01235878603037337,0.05,0.0,0.0,0.0005754833440946557
강원도,춘천시,북산면,0.0,0.00424184807524334,0.025,0.0,0.2,0.0001709397105374402
강원도,춘천시,동내면,1.0,0.0858407207763692,0.07500000000000001,0.0,0.0,0.004237781743723503
강원도,춘천시,남산면,0.0,0.017512703828279956,0.07500000000000001,0.0,0.2,0.0008323517154615438
강원도,춘천시,교동,1.0,0.020538458939972304,0.025,0.0,0.0,0.0009831536525842395
강원도,춘천시,조운동,0.0,0.015046737541079332,0.0,0.0,0.0,0.0007094493392738287
강원도,춘천시,약사명동,0.0,0.012764150351557034,0.025,0.0,0.0,0.0005956864744268829
강원도,춘천시,근화동,1.0,0.04383243011084784,0.0125,0.0,0.0,0.0021441121063182937
강원도,춘천시,소양동,0.0,0.052205133649581854,0.0125,0.0,0.0,0.002561402953061319
강원도,춘천시,후평1동,0.0,0.062252377896062666,0.037500000000000006,0.0,0.0,0.0030621519691529497
강원도,춘천시,후평2동,0.0,0.07536398338006284,0.05,0.0,0.0,0.003715627030017964
강원도,춘천시,후평3동,0.0,0.08769864058179433,0.05,0.0,0.0,0.004330379424412877
강원도,춘천시,효자1동,0.0,0.023935798012749677,0.025,0.0,0.0,0.00115247512584481
강원도,춘천시,효자2동,0.0,0.061793930151866856,0.025,0.0,0.0,0.003039303190801026
강원도,춘천시,효자3동,0.0,0.025200148633584437,0.025,0.0,0.0,0.001215489651404852
강원도,춘천시,석사동,1.0,0.18307990020316475,0.07500000000000001,0.0,0.0,0.009084127888894662
강원도,춘천시,퇴계동,1.0,0.21392136897322184,0.1125,0.0,0.0,0.010621249388338281
강원도,춘천시,강남동,0.0,0.08604822870268941,0.0,0.0,0.0,0.004248123822345952
강원도,춘천시,신사우동,0.0,0.10015876769246361,0.0,0.0,0.0,0.0049513851686725265
강원도,태백시,황지동,0.0,0.03207203903079322,0.05,0.0,0.0,0.0207033133574134
강원도,태백시,황연동,0.0,0.022739008112112193,0.0,0.0,0.0,0.014759972266510076
강원도,태백시,삼수동,0.0,0.03016586156808432,0.0,0.0,0.0,0.01948944586470047
강원도,태백시,상장동,0.0,0.06843900955984192,0.0,0.0,0.0,0.04386206126902015
강원도,태백시,문곡소도동,0.0,0.01901351696980519,0.0125,0.0,0.0,0.012387552761764797
강원도,태백시,장성동,0.0,0.01663924023144373,0.037500000000000006,0.0,0.0,0.010875596289828688
강원도,태백시,구문소동,0.0,0.01353144710236897,0.0,0.0,0.0,0.008896531314367602
강원도,태백시,철암동,0.0,0.010737328745638715,0.0125,0.0,0.0,0.007117216685808644
강원도,평창군,평창읍,0.0,0.04208550291717539,0.05,0.0,0.0,0.004435781832375446
강원도,평창군,미탄면,0.0,0.007885301200167937,0.0125,0.0,0.4,0.000822942933620746
강원도,평창군,방림면,0.0,0.011577011982376303,0.025,0.0,0.0,0.0012129276602395335
강원도,평창군,대화면,0.0,0.026174953310716582,0.05,0.0,0.0,0.0027550241282419275
강원도,평창군,봉평면,0.0,0.028003918521771445,0.0125,0.0,0.4,0.002948232247704046
강원도,평창군,용평면,0.0,0.015191510512930639,0.05,0.0,0.0,0.0015947558435564899
강원도,평창군,진부면,0.0,0.04422814290057475,0.05,0.0,0.0,0.004662125909001252
강원도,평창군,대관령면,0.0,0.028100433836338985,0.037500000000000006,0.0,0.4,0.0029584279268313344
강원도,홍천군,홍천읍,0.0,0.1727913676702651,0.17500000000000002,0.0,0.0,0.0106841528071386
강원도,홍천군,화촌면,0.0,0.022309514962286645,0.037500000000000006,0.0,0.0,0.0013499994161374805
강원도,홍천군,두촌면,0.0,0.01115717036400751,0.0125,0.0,0.0,0.0006582369658727982
강원도,홍천군,내촌면,0.0,0.011263337210031803,0.025,0.0,0.0,0.0006648223288783468
강원도,홍천군,서석면,0.0,0.018492334271140477,0.025,0.0,0.0,0.0011132256826197982
강원도,홍천군,동면,0.0,0.018140053372968958,0.025,0.0,0.0,0.0010913742508286595
강원도,홍천군,남면,0.0,0.029224837251050816,0.025,0.0,0.0,0.0017789460155443564
강원도,홍천군,서면,0.0,0.018207614093166236,0.05,0.0,0.4,0.001095564936377645
강원도,홍천군,북방면,0.0,0.018825312106398488,0.0125,0.0,0.0,0.0011338797756826554
강원도,홍천군,내면,0.0,0.01627248203608708,0.037500000000000006,0.0,0.0,0.0009755317288674165
강원도,화천군,화천읍,0.0,0.041265122743351305,0.05,0.0,0.0,0.006682078172039465
강원도,화천군,간동면,0.0,0.013097128186815044,0.05,0.0,0.0,0.002134737310074587
강원도,화천군,하남면,0.0,0.013328764941777137,0.0625,0.0,0.0,0.0021721319239814416
강원도,화천군,상서면,0.0,0.01989663209809817,0.1,0.0,0.0,0.003232425039132067
강원도,화천군,사내면,0.0,0.03198034948195405,0.08750000000000001,0.0,0.0,0.0051831773979396836
강원도,횡성군,횡성읍,0.0,0.10211320281245628,0.07500000000000001,0.0,0.0,0.0034916148882079383
강원도,횡성군,우천면,0.0,0.022150264693250207,0.037500000000000006,0.0,0.0,0.0007192267341292285
강원도,횡성군,안흥면,0.0,0.01467032781426593,0.025,0.0,0.0,0.00045989048555819653
강원도,횡성군,둔내면,0.0,0.02779158482972286,0.0125,0.0,0.2,0.0009148164596644132
강원도,횡성군,갑천면,0.0,0.010853147123119761,0.0125,0.0,0.2,0.0003275453419325924
강원도,횡성군,청일면,0.0,0.011186124958377772,0.0125,0.0,0.0,0.00033908998783672224
강원도,횡성군,공근면,0.0,0.01695291500378823,0.025,0.0,0.0,0.0005390298697995501
강원도,횡성군,서원면,0.0,0.009902471274629503,0.025,0.0,0.2,0.00029458454130775803
강원도,횡성군,강림면,0.0,0.007923907325994952,0.0125,0.0,0.0,0.0002259859207180012
경기도,가평군,가평읍,1.0,0.047963285574338516,0.07500000000000001,0.0,0.0,1.0
경기도,가평군,설악면,1.0,0.023593168646034914,0.05,0.0,0.0,0.4975784291014079
경기도,가평군,청평면(외서면),0.0,0.034538005317993836,0.05,0.0,0.2,0.7232204336158647
경기도,가평군,상면,1.0,0.013463886382171691,0.037500000000000006,0.0,0.2,0.2887501365635576
경기도,가평군,조종면,1.0,0.024567973323167056,0.0125,0.0,0.0,0.5176752919373517
경기도,가평군,북면,1.0,0.009405417404606677,0.025,0.0,0.0,0.20507953436044551
광주광역시,광산구,송정1동,0.0,0.05550595740779169,0.025,0.0,0.0,0.05119118579490619
광주광역시,광산구,송정2동,0.0,0.03260769902664306,0.037500000000000006,0.0,0.0,0.03025074893482511
광주광역시,광산구,도산동,1.0,0.07851038263496461,0.17500000000000002,0.0,0.0,0.07222871214095603
광주광역시,광산구,신흥동,0.0,0.023448395674183605,0.0,0.0,0.0,0.02187457419079268
광주광역시,광산구,어룡동,0.0,0.16563475709508207,0.0,0.0,0.0,0.15190387485368603
광주광역시,광산구,우산동,1.0,0.11897442826740534,0.1,0.0,0.0,0.10923304577041436
광주광역시,광산구,월곡1동,0.0,0.0631451445558124,0.08750000000000001,0.0,0.0,0.058177215626204044
광주광역시,광산구,월곡2동,0.0,0.0979823473489656,0.1,0.0,0.0,0.0900358064993179
광주광역시,광산구,비아동,1.0,0.0376023665555132,0.1375,0.0,0.0,0.03481836793381013
광주광역시,광산구,첨단1동,0.0,0.12527687830866563,0.0,0.0,0.0,0.11499663071019642
광주광역시,광산구,첨단2동,0.0,0.21546561400630246,0.0,0.0,0.0,0.19747414904066118
광주광역시,광산구,신가동,1.0,0.10585799701767679,0.225,0.0,0.0,0.09723808109481892
광주광역시,광산구,운남동,1.0,0.15264862152001968,0.2625,0.0,0.0,0.14002806545632496
광주광역시,광산구,신창동,1.0,0.1672417370826316,0.1875,0.0,0.0,0.15337345661857685
광주광역시,광산구,수완동,0.0,0.3831657988331299,0.1625,0.0,0.0,0.3508358184452296
광주광역시,광산구,하남동,0.0,0.12066827203806565,0.05,0.0,0.0,0.11078206438746145
광주광역시,광산구,임곡동,0.0,0.010259577938529397,0.025,0.0,0.0,0.009813412138400358
광주광역시,광산구,동곡동,0.0,0.009410243170335054,0.0,0.0,0.0,0.009036696250650249
광주광역시,광산구,평동,0.0,0.025571732594669463,0.0,0.0,0.0,0.023816363910167955
광주광역시,광산구,삼도동,0.0,0.010814540997292746,0.0125,0.0,0.0,0.010320925360509804
광주광역시,광산구,본량동,0.0,0.00967083451966741,0.0,0.0,0.0,0.009275006807119034
광주광역시,남구,양림동,0.0,0.03609190188253122,0.025,0.0,0.0,0.016962073958903968
