시도명,시군구명,읍/면/동,등록인구수,인구밀도,어린이보호구역개수
서울특별시,동작구,노량진동,45899,0.004601726,8
서울특별시,동작구,대방동,39172,0.003927292,16
서울특별시,동작구,사당동,105944,0.010621696,28
서울특별시,동작구,상도1동,46840,0.004696068,8
서울특별시,동작구,상도동,82884,0.008309754,32
서울특별시,동작구,신대방동,46289,0.004640826,8
서울특별시,동작구,흑석동,34544,0.0034633,18
