설치유무,등록인구수,어린이보호구역개수,관광지개수,예상범죄발생횟수
0.0,0.2068323191182361,0.075,0.0,0.2018003386509626
0.0,0.0887072256190251,0.075,0.0,0.086638936945808
0.0,0.1908831633859502,0.125,0.0,0.186251338216469
0.0,0.2213916543207493,0.2,0.0,0.2159943883668075
0.0,0.1595060346200433,0.125,0.0,0.1556614438669749
0.0,0.1531022434984871,0.025,0.0,0.1494183202432009
0.0,0.4262840156161779,0.325,0.0,0.4157461161876039
0.0,0.2427456676688173,0.05,0.0,0.2368126415960464
0.0,0.7227066754817321,0.475,0.0,0.7047316991494111
0.0,0.1460131936435013,0.175,0.0,0.1425071306400931
0.0,0.1459938905805878,0.075,0.0,0.142488311880112
0.0,0.7404654933621593,0.5,0.0,0.6066447114588822
0.0,0.6049193855835074,0.5750000000000001,0.0,0.4956084560894508
0.0,0.8554104072463699,0.625,0.0,0.7008049423989452
0.0,0.1657650527697482,0.15,0.0,0.2697859190696011
0.0,0.2851786257184359,0.175,0.0,0.4637653965573641
0.0,0.1939571761549264,0.225,0.0,0.3155821650782295
0.0,0.4930726132969149,0.5,0.0,0.8014754749640252
0.0,0.3107165779530067,0.325,0.0,0.505250116495341
0.0,0.25299559407589,0.125,0.0,0.4114861831661379
0.0,0.099179137249603,0.025,0.0,0.1616214886644222
0.0,0.1606304380347551,0.125,0.0,0.2614450759074682
0.0,0.0872932762606106,0.075,0.0,0.1318595529264512
0.0,0.0538507197629583,0.025,0.0,0.0815145011691712
0.0,0.0386206031242007,0.0,0.0,0.0585867979446438
0.0,0.0686127371260634,0.025,0.0,0.1037375189650615
0.0,0.0492855453839138,0.025,0.0,0.0746420020403997
0.0,0.0595596006196283,0.0,0.0,0.0901087574792524
0.0,0.1817190342677624,0.175,0.0,0.274009859958875
0.0,0.0938418403540181,0.075,0.0,0.1417178841291394
0.0,0.0670154086699707,0.025,0.0,0.1013328707498148
0.0,0.0744036560001158,0.025,0.0,0.1124552768451099
0.0,0.0324243199289647,0.0,0.0,0.0492587970129919
0.0,0.0324243199289647,0.025,0.0,0.0492587970129919
0.0,0.0324243199289647,0.0,0.0,0.0492587970129919
0.0,0.0801897491084397,0.0,0.0,0.1211657699269251
0.0,0.0349964530621896,0.0,0.0,0.0531309344713801
0.0,0.035001278827918,0.025,0.0,0.0531381992696135
0.0,0.035001278827918,0.025,0.0,0.0531381992696135
0.0,0.1141197079446581,0.125,0.0,0.1722445663057758
0.0,0.1819410194912677,0.1,0.0,0.1679237023683402
0.0,0.3312839914873492,0.15,0.0,0.3056552485561901
0.0,0.2534588675858142,0.0875,0.0,0.2338810331113504
0.0,0.1586904802119476,0.0875,0.0,0.1464808940336694
0.0,0.1325444814956013,0.025,0.0,0.1223677484219535
0.0,0.4076855144990132,0.15,0.0,0.3761165481731494
0.0,0.2345708205249468,0.1125,0.0,0.2164615329407605
0.0,0.0741913223080672,0.025,0.0,0.068551551165241
0.0,0.0537831590427611,0.0375,0.0,0.0497301239242026
0.0,0.2757587310166441,0.1375,0.4,0.2544470807067249
0.0,0.225971305996979,0.0375,0.0,0.2085306312279371
0.0,0.0467761472051577,0.025,0.0,0.1296478559791263
0.0,0.0134928409765419,0.0,0.0,0.0381974336922956
0.0,0.0493193257440124,0.025,0.0,0.1366355857957363
0.0,0.0891270672373939,0.05,0.0,0.2460127836272669
0.0,0.0409176676109081,0.025,0.0,0.113550884447125
0.0,0.0507718812282539,0.0,0.0,0.1406266800553182
0.0,0.0207749214606627,0.025,0.0,0.0582059427876743
0.0,0.0096467056910255,0.0,0.0,0.0276296525464924
0.0,0.0096467056910255,0.0,0.0,0.0276296525464924
0.0,0.0096467056910255,0.0,0.0,0.0276296525464924
0.0,0.0096515314567539,0.0,0.0,0.0276429119958598
0.0,0.0131839919699258,0.0,0.0,0.0373488289327831
0.0,0.0131888177356542,0.025,0.0,0.0373620883821505
0.0,0.0385964742955588,0.025,0.0,0.1071730893014145
0.0,0.1083915240250747,0.125,0.0,0.2989445055018541
0.0,0.0793983235289859,0.075,0.0,0.2192817337026257
0.0,0.0604185869192794,0.05,0.0,0.167132319340714
0.0,0.0946863493564841,0.075,0.0,0.2612876692984905
0.0,0.0139850690808364,0.0,0.0,0.0536335064322204
0.0,0.0272366217709595,0.025,0.0,0.1028880560395621
0.0,0.0083485747100921,0.0,0.0,0.032683282855609
0.0,0.0083437489443637,0.025,0.0,0.0326653460203551
0.0,0.0109255336090454,0.025,0.0,0.0422615528812173
0.0,0.0109255336090454,0.0,0.0,0.0422615528812173
0.0,0.0126483319740759,0.0,0.0,0.0486650030668768
0.0,0.0126483319740759,0.025,0.0,0.0486650030668768
0.0,0.0149357449293266,0.0,0.0,0.0571670629772482
0.0,0.0149357449293266,0.0,0.0,0.0571670629772482
0.0,0.0008107286423673,0.0,0.0,0.004665946188942
0.0,0.0008107286423673,0.0,0.0,0.004665946188942
0.0,0.0008107286423673,0.0,0.0,0.004665946188942
0.0,0.0008107286423673,0.0,0.0,0.004665946188942
0.0,0.0008107286423673,0.0,0.0,0.004665946188942
0.0,0.0008107286423673,0.0,0.0,0.004665946188942
0.0,0.0008107286423673,0.0,0.0,0.004665946188942
0.0,0.0647521245433619,0.05,0.0,0.242329013303755
0.0,0.0612293155616467,0.025,0.0,0.2292351235683728
0.0,0.0962498974524782,0.475,0.0,0.3594027370062745
0.0,0.070514088823044,0.0,0.0,0.2637455945969691
0.0,0.083201026922947,0.0,0.0,0.3109015344795988
0.0,0.0683714488396446,0.0,0.0,0.2557816397442161
0.0,0.0517032540138306,0.0,0.0,0.1938278107770792
0.0,0.2172221927314316,0.1,0.0,0.2722321870693252
0.0,0.2237224991675554,0.15,0.0,0.2803694237880094
0.0,0.2661265026228037,0.125,0.0,0.3334517541867309
0.0,0.2944682247455615,0.175,0.2,0.3689305895607711
0.0,0.6908807505030861,0.35,0.2,0.8651691272417747
0.0,0.2325005670274731,0.15,0.4,0.2913580159122013
1.0,0.022608712437446,0.025,0.0,0.031008994986382
1.0,0.03098141597618,0.075,0.0,0.0423574786543878
0.0,0.0088552801115717,0.025,0.0,0.0123673935720785
0.0,0.0153314577190535,0.025,0.2,0.0211452985187435
0.0,0.01070354838554,0.025,0.0,0.0148725631656498
0.0,0.0170108241925287,0.025,0.0,0.0234215361651216
1.0,0.0134880152108135,0.025,0.0,0.0186466698379491
0.0,0.0196939499375063,0.025,0.0,0.027058283669105
0.0,0.0083823550701907,0.025,0.0,0.0117263841199375
0.0,0.0073206866099478,0.025,0.0,0.0102873833090088
0.0,0.0073399896728613,0.025,0.0,0.0103135469601166
0.0,0.0147185854715497,0.025,0.0,0.020314602596071
0.0,0.004545871316131,0.025,0.0,0.0065263584622633
1.0,0.0097335694741363,0.0,0.0,0.0135578396974831
1.0,0.1038987361319557,0.0375,0.2,0.0824713435436689
1.0,0.0105925557737874,0.025,0.0,0.0084603189509089
1.0,0.0125662939566935,0.025,0.0,0.010025899972809
1.0,0.0133480680046906,0.025,0.0,0.010646007859234
1.0,0.0118279518002519,0.025,0.0,0.0094402425245188
1.0,0.0113598525245993,0.025,0.0,0.0090689433579557
1.0,0.0133577195361474,0.05,0.0,0.0106536635121528
1.0,0.0083968323673758,0.025,0.0,0.0067186579118758
0.0,0.0159202011379155,0.05,0.0,0.0126862393621014
1.0,0.0118906867547208,0.025,0.0,0.0094900042684911
1.0,0.0146799793457226,0.025,0.0,0.0117024879620321
1.0,0.009077265335077,0.025,0.0,0.0072583814426531
1.0,0.0105056919906766,0.05,0.0,0.0083914180746395
1.0,0.0124070436876571,0.05,0.0,0.0098995816996484
1.0,0.0455455769444216,0.0375,0.0,0.0355318888136001
1.0,0.0104574343333928,0.0125,0.0,0.0081971666159424
1.0,0.0191679414731132,0.025,0.2,0.014982914596519
1.0,0.0121561038697815,0.025,0.0,0.0095204814575839
1.0,0.0201330946187886,0.0125,0.0,0.0157347980292698
1.0,0.0063024500412602,0.025,0.0,0.0049603084379499
0.0,0.0267878255582204,0.0375,0.0,0.0253964741927005
0.0,0.0213298845194261,0.0375,0.0,0.0202505083167924
0.0,0.0133673710676041,0.025,0.0,0.0127431310442475
0.0,0.0098783424459876,0.0125,0.0,0.0094535348211869
0.0,0.013391499896246,0.0125,0.0,0.0127658806723461
0.0,0.0083244458814502,0.0125,0.0,0.0079884587716357
0.0,0.0085126507448569,0.025,0.0,0.0081659058708049
0.0,0.0097770013656917,0.0125,0.0,0.0093579863831727
0.0,0.0121078462124977,0.025,0.0,0.0115556004574995
0.0,0.0167164524830977,0.025,0.0,0.0159007794243361
0.0,0.0133239391760487,0.0125,0.0,0.01270218171367
0.0,0.0078322177771557,0.0125,0.0,0.0075243663584238
0.0,0.0109400109062305,0.025,0.0,0.0104545184575262
0.0,0.0053952060843254,0.0125,0.0,0.0052266539204631
0.0,0.0098397363201606,0.0125,0.0,0.0094171354162291
0.0,0.0866224948243662,0.0375,0.0,0.081811001951661
0.0,0.0142070543043417,0.0125,0.0,0.0135348181020795
0.0,0.0997244487769096,0.0,0.0,0.0941640500092123
0.0,0.0162049213158898,0.025,0.0,0.0154184873086453
0.0,0.0526828844566911,0.0,0.0,0.0498113750681406
0.0,0.0290366323876441,0.0375,0.0,0.027516739531492
0.0,0.0196698211088644,0.0,0.0,0.0186853339036073
0.0,0.0185985011171647,0.0,0.0,0.0176752504160285
0.0,0.0331385332567645,0.0375,0.0,0.01754423039323
0.0,0.3609334961224973,0.25,0.0,0.1919187866024906
1.0,0.020470898219775,0.025,0.2,0.010805526361647
0.0,0.1050376168438527,0.0625,0.0,0.0557918309138226
1.0,0.1007764657056958,0.0625,0.0,0.0535250592338654
1.0,0.120750310055448,0.075,0.0,0.064150391038331
1.0,0.0303251118371207,0.0375,0.0,0.0160475963168822
1.0,0.0355417645894962,0.025,0.0,0.0188226588152218
1.0,0.0171362941014665,0.025,0.0,0.0090316427479998
1.0,0.0217979837950786,0.025,0.0,0.0115114858316224
0.0,0.1212907958170262,0.0625,0.0,0.0644379090770118
0.0,0.0481225358433749,0.0,0.0,0.0255151545905882
0.0,0.0374286389892916,0.0,0.0,0.0198264048252595
0.0,0.1821002697603042,0.0,0.0,0.0967862555539558
0.0,0.0915206470386688,0.0,0.2,0.0486013128214554
0.0,0.1296200674642048,0.0,0.0,0.0688687674231118
0.0,0.1420753688091457,0.0,0.0,0.0754945179394987
1.0,0.1534786532253005,0.15,0.0,0.2165680729483609
0.0,0.1077400456517438,0.0625,0.0,0.1521453561008926
1.0,0.0163834746478397,0.05,0.0,0.0234698493864567
1.0,0.0194671389482726,0.05,0.0,0.0278131830080575
1.0,0.0099121228060862,0.025,0.0,0.0143549661523931
0.0,0.0384372240265224,0.075,0.0,0.0545325014220054
1.0,0.0574073091047722,0.0375,0.0,0.0812518198359533
