시도명,시군구명,읍/면/동,등록인구수
전라남도,신안군,지도읍,4798
전라남도,신안군,압해읍,6533
전라남도,신안군,증도면,1948
전라남도,신안군,임자면,3290
전라남도,신안군,자은면,2331
전라남도,신안군,비금면,3638
전라남도,신안군,도초면,2908
전라남도,신안군,흑산면,4194
전라남도,신안군,하의면,1850
전라남도,신안군,신의면,1630
전라남도,신안군,장산면,1634
전라남도,신안군,안좌면,3163
전라남도,신안군,팔금면,1055
전라남도,신안군,암태면,2130
