시도명,시군구명,읍/면/동,설치유무,등록인구수
서울특별시,마포구,용강동,0,22257
서울특별시,마포구,대흥동,0,15863
서울특별시,마포구,염리동,0,12864
서울특별시,마포구,신수동,0,23606
서울특별시,마포구,서교동,0,26981
서울특별시,마포구,합정동,0,18576
서울특별시,마포구,망원동,0,40329
서울특별시,마포구,연남동,0,16682
서울특별시,마포구,성산동,0,60348
서울특별시,마포구,상암동,0,31997
서울특별시,마포구,도화동,0,21998
서울특별시,마포구,서강동,0,25386
서울특별시,마포구,공덕동,0,38750
서울특별시,마포구,아현동,0,26221
