시도명,시군구명,읍/면/동,설치유무,등록인구수
광주광역시,광산구,송정1동,0,11615
광주광역시,광산구,송정2동,0,6870
광주광역시,광산구,도산동,1,16382
광주광역시,광산구,신흥동,0,4972
광주광역시,광산구,어룡동,0,34436
광주광역시,광산구,우산동,1,24767
광주광역시,광산구,월곡1동,0,13198
광주광역시,광산구,월곡2동,0,20417
광주광역시,광산구,비아동,1,7905
광주광역시,광산구,첨단1동,0,26073
광주광역시,광산구,첨단2동,0,44762
광주광역시,광산구,신가동,1,22049
광주광역시,광산구,운남동,1,31745
광주광역시,광산구,신창동,1,34769
광주광역시,광산구,수완동,0,79513
광주광역시,광산구,하남동,0,25118
광주광역시,광산구,임곡동,0,2239
광주광역시,광산구,동곡동,0,2063
광주광역시,광산구,평동,0,5412
광주광역시,광산구,삼도동,0,2354
광주광역시,광산구,본량동,0,2117
