시도명,시군구명,읍/면/동,설치유무,등록인구수
서울특별시,송파구,풍납동,0,40288
서울특별시,송파구,거여동,0,32407
서울특별시,송파구,마천동,0,39628
서울특별시,송파구,방이동,0,42973
서울특별시,송파구,오륜동,0,18495
서울특별시,송파구,오금동,0,39668
서울특별시,송파구,송파동,0,45990
서울특별시,송파구,석촌동,0,33166
서울특별시,송파구,삼전동,0,31839
서울특별시,송파구,가락동,0,88448
서울특별시,송파구,문정동,0,50415
서울특별시,송파구,잠실동,0,149873
서울특별시,송파구,장지동,0,30370
서울특별시,송파구,위례동,0,30366
