시도명,시군구명,읍/면/동,설치유무,등록인구수
강원도,양구군,양구읍,0,15009
강원도,양구군,남면,0,3565
강원도,양구군,동면,0,2265
강원도,양구군,방산면,0,1465
강원도,양구군,해안면,0,1362
