시도명,시군구명,읍/면/동,설치유무,등록인구수
서울특별시,은평구,녹번동,0,37815
서울특별시,은평구,불광동,0,68762
서울특별시,은평구,갈현동,0,52635
서울특별시,은평구,구산동,0,32997
서울특별시,은평구,대조동,0,27579
서울특별시,은평구,응암동,0,84594
서울특별시,은평구,신사동,0,48721
서울특별시,은평구,증산동,0,15487
서울특별시,은평구,수색동,0,11258
서울특별시,은평구,진관동,0,57256
서울특별시,은평구,역촌동,0,46939
